,-97,3
256,272,16236,-62,-98,-114,2
232,72,16000,-68,-54,-108,3
244,224,16128,-30,-96,-110,3
380,172,16084,-35,-69,-101,3
324,224,15920,-45,-64,-98,2
208,132,16128,-27,-56,-85,3
180,120,16172,-37,-42,-91,3
288,192,16008,-33,-28,-134,2
332,140,16088,-33,-17,-74,3
168,104,16160,-65,27,-105,3
308,132,15932,-17,14,-108,2
316,156,16104,-13,7,-89,3
324,140,16232,-13,0,-114,3
160,108,15996,-21,33,-76,2
300,196,16032,-10,37,-90,3
224,124,16136,-2,57,-111,2
252,184,16120,-8,21,-88,3
136,284,16104,-31,51,-99,2
220,120,16044,1,65,-93,3
188,92,16048,6,67,-83,2
256,116,16152,13,61,-94,3
228,208,16120,-6,86,-115,2
248,96,16128,-5,51,-87,3
140,120,16028,-8,65,-91,2
236,104,16148,-23,31,-105,3
292,188,16204,-10,49,-81,2
160,196,16112,-24,36,-111,3
216,96,16060,-40,23,-92,3
184,56,16100,-28,9,-116,2
300,232,16144,-20,17,-93,3
244,232,16040,-31,9,-98,2
156,148,16116,-11,15,-103,3
276,236,16024,-10,11,-84,3
184,172,16012,-40,-8,-91,2
260,176,16148,-24,-2,-112,3
140,196,16028,-13,-30,-89,2
168,152,15940,-18,-21,-111,3
256,200,16144,-32,-27,-95,3
196,224,16168,-54,-28,-108,3
268,164,16056,-50,-26,-90,2
188,48,16124,-8,-32,-94,3
160,32,16152,-21,-13,-98,2
184,224,16036,-46,10,-116,3
348,196,16172,-16,2,-101,3
176,168,15928,-24,13,-103,2
188,156,15964,-7,8,-81,3
276,252,16224,-35,16,-84,2
228,44,16160,-13,16,-98,3
128,140,16128,-43,9,-107,2
100,268,16012,-20,-3,-77,3
196,168,16192,-27,14,-92,3
236,124,16144,-12,14,-88,2
156,96,16048,-27,21,-78,3
228,120,15892,-18,11,-108,2
156,168,16248,-9,-29,-99,3
252,88,16180,-34,3,-76,2
252,192,16076,6,2,-83,3
200,24,16140,-50,-5,-112,2
260,136,15936,-18,-10,-88,3
208,252,16152,-14,-15,-107,3
292,64,16136,-47,-15,-108,3
268,112,15936,-57,-33,-94,2
168,172,16016,-28,-23,-99,3
224,168,16236,-34,-59,-96,3
240,128,16100,-37,-9,-88,2
160,76,16016,-31,-25,-71,3
196,92,15940,-29,-12,-102,2
268,176,16044,-14,7,-95,3
308,72,16100,-42,15,-93,2
240,208,16176,-9,-6,-95,3
216,180,16068,-17,2,-106,3
120,136,16176,-13,-7,-90,2
228,248,16140,-13,29,-102,3
296,196,16220,-14,-5,-100,2
184,88,16052,-19,19,-116,3
264,156,16008,-20,13,-95,3
248,168,16228,-11,40,-82,2
220,228,16064,-34,30,-96,3
196,160,16068,5,65,-83,2
216,56,16056,-7,26,-98,3
160,220,16164,-19,45,-128,2
140,224,16068,-25,32,-113,3
204,284,16212,-22,42,-113,3
80,184,16260,-17,-5,-63,2
264,164,16080,-22,97,-95,3
336,280,15660,61,-74,-101,2
244,180,15664,-121,27,-40,3
264,172,16908,49,-21,-77,3
216,216,17364,-94,30,-131,2
272,328,14912,1,-13,-106,3
28,-24,15816,-88,-7,-66,3
204,60,16600,-10,-32,-63,2
304,300,17084,-46,60,-118,3
336,420,15228,-42,32,-129,2
116,-212,15704,-17,-65,-58,3
268,156,16832,-16,-33,-90,3
408,432,16500,-65,28,-108,3
60,44,15532,-25,-26,-83,2
256,-116,16244,11,-73,-89,3
296,328,16432,-28,-18,-106,3
240,304,15928,-57,39,-112,2
208,-188,15760,-32,-3,-108,3
224,60,16244,22,-15,-91,3
280,256,16296,10,52,-108,2
68,144,15972,-42,50,-92,3
112,84,16124,-25,30,-62,2
296,208,16236,4,32,-116,3
160,132,16152,1,8,-102,2
216,52,16136,-18,17,-86,3
120,164,16112,-18,66,-122,2
212,208,16056,-39,41,-76,3
200,136,15980,-27,22,-101,2
92,64,16012,-14,-5,-90,3
276,184,16228,-26,11,-84,2
240,236,16220,-29,-3,-97,3
216,72,15932,-38,-14,-69,3
168,92,15788,-22,-13,-98,2
276,176,16264,-24,-13,-98,3
228,228,16108,-40,-19,-100,3
264,76,16064,-15,-13,-75,2
240,-24,16224,-15,-24,-89,3
232,180,16084,-19,-23,-89,3
184,232,15988,-25,-22,-111,2
244,164,16220,0,10,-97,3
308,84,16288,-40,-31,-86,2
236,336,16124,-7,14,-92,3
260,168,15932,-1,18,-108,3
156,68,16088,-11,-19,-97,2
168,120,16196,-10,21,-101,3
280,128,16080,-15,45,-108,2
132,204,16092,-41,-10,-76,3
240,244,16240,-19,-9,-93,3
216,360,16012,-30,-14,-106,3
236,108,15888,-44,0,-99,2
216,136,16104,-33,-32,-83,3
252,256,16212,-22,6,-89,2
280,184,16032,-32,-10,-106,3
200,104,16020,-36,-12,-93,3
272,172,15860,-25,-22,-110,2
296,168,16000,-27,-6,-89,3
300,136,16156,-17,-14,-101,3
268,176,16104,-29,-8,-96,2
348,108,16044,-26,3,-98,3
180,128,16128,-35,-12,-92,3
212,144,16160,-33,7,-101,2
372,136,16080,-12,13,-86,3
208,24,16048,-33,36,-96,2
152,128,15920,-30,26,-91,3
160,140,16260,-4,48,-73,2
312,172,16172,0,32,-94,3
176,120,16076,-13,52,-99,2
244,96,15952,-4,53,-77,3
188,152,16016,-16,57,-90,2
236,100,16272,-18,7,-99,3
260,228,16148,-26,21,-100,3
152,192,16012,-4,18,-129,2
204,124,16132,15,0,-73,3
104,152,16204,-29,-44,-90,2
300,280,16172,-35,-4,-97,3
188,104,15784,-45,-13,-107,3
184,100,15688,-11,-4,-108,2
300,216,16092,-25,-1,-85,3
356,220,16220,-40,0,-100,2
268,188,16128,-20,19,-117,3
184,128,16052,-15,5,-80,3
176,92,16192,-7,13,-88,2
224,300,16384,-31,10,-86,3
240,140,16224,-47,20,-101,2
224,32,15880,-46,2,-99,3
220,80,16112,-21,2,-89,2
212,240,16052,-12,6,-98,3
212,196,16120,-30,-4,-115,2
212,124,16040,-45,14,-86,3
256,164,16024,-10,-6,-76,3
288,96,16080,-7,6,-80,2
244,172,16176,-21,-32,-92,3
136,116,16180,-39,-21,-78,2
180,148,15868,-24,-13,-93,3
276,144,16000,-12,-14,-101,3
220,28,16184,-27,-17,-89,2
192,260,16196,-27,-26,-94,3
184,56,16016,-44,8,-89,2
180,120,16084,7,-4,-95,3
304,164,16308,1,7,-86,2
216,200,16196,-64,4,-102,3
212,216,16172,2,42,-90,2
116,132,15780,-34,25,-96,3
268,176,15952,-20,23,-94,2
292,252,16312,-31,25,-95,3
212,204,15992,-62,21,-109,3
196,200,16016,-33,-7,-98,2
292,96,16172,-23,-26,-69,3
236,208,16228,-16,-2,-123,2
264,232,16132,-54,-33,-80,3
260,84,15896,-24,-66,-97,3
180,72,16084,-16,-35,-106,2
312,288,16160,-12,-33,-89,3
184,160,16156,-56,-30,-104,3
248,212,15944,22,-44,-122,2
196,240,15824,-36,-28,-105,3
132,276,16276,-25,1,-61,3
300,240,16096,-51,25,-98,2
172,92,16076,-10,-35,-87,3
204,264,16104,-29,3,-76,2
236,68,16600,-2,9,-70,3
324,204,16064,-35,37,-99,2
280,236,15216,-35,14,-87,3
148,8,16228,-30,49,-39,2
184,148,16728,13,81,-90,3
148,268,16820,-47,46,-114,3
200,164,15676,0,59,-116,2
132,96,15576,-8,40,-102,3
264,-72,16232,-1,19,-79,2
164,388,16516,-26,66,-116,3
140,116,15528,-67,84,-121,2
80,-152,15656,-5,-3,-99,3
100,196,16032,9,18,-97,2
208,224,16464,-4,17,-98,3
100,40,16008,-40,32,-98,2
92,-88,15796,-18,51,-99,3
160,100,16020,7,16,-96,2
76,176,16428,8,9,-75,3
168,260,16156,-31,81,-129,2
68,84,15876,-3,35,-82,3
160,100,16080,8,18,-100,2
192,116,16036,-11,23,-110,3
288,152,16232,6,21,-81,2
196,308,16156,-27,6,-111,3
156,72,16044,-50,-13,-100,2
84,60,16064,5,-11,-92,3
224,244,16360,-11,-42,-88,2
228,308,16176,-48,-30,-116,3
252,204,15908,-69,-40,-89,3
96,124,16040,-28,-67,-89,2
276,260,16164,-17,-89,-91,3
228,100,16716,-83,-61,-84,3
244,192,15636,35,27,-150,2
528,460,13032,53,-135,-159,3
-152,-340,15708,-161,-95,76,3
