3,-114,3
252,168,15884,-27,-5,-112,2
392,80,15804,-25,-5,-76,3
356,56,16088,-17,-37,-101,3
412,120,16064,-27,-40,-101,2
448,176,16132,-53,-14,-109,3
476,28,15976,-47,7,-102,3
548,16,16132,-9,22,-99,2
488,124,16192,4,-12,-87,3
400,152,16128,-34,38,-68,2
376,84,16040,-6,58,-113,3
404,-60,16164,-9,27,-82,2
384,112,16204,-24,-14,-87,3
404,212,16092,-18,13,-113,2
308,16,16076,-15,5,-91,3
432,44,16164,-40,-12,-106,3
460,40,16012,-15,-4,-101,2
440,52,16136,-21,-8,-90,3
408,16,15992,-31,20,-117,2
444,-52,16248,-53,-11,-85,3
476,72,15972,-4,-5,-129,2
416,56,16128,-43,23,-70,3
436,0,15948,2,34,-100,2
380,12,16096,-32,26,-102,3
356,16,16244,-7,24,-106,2
400,188,16096,-14,1,-118,3
436,132,16016,-7,25,-94,2
388,-12,15928,-17,12,-100,3
384,76,16192,-19,11,-103,3
292,272,16048,-55,-24,-110,2
368,224,16148,-12,-34,-96,3
380,76,16192,-36,-51,-109,3
444,144,16292,-25,-29,-105,3
364,256,16236,-20,12,-105,2
504,88,15896,-42,46,-105,3
352,4,15992,-2,68,-96,2
364,100,16268,11,65,-99,3
368,348,16128,-26,32,-86,2
420,344,16148,-14,29,-90,3
392,-4,16076,-34,17,-107,3
408,76,16176,-23,0,-106,2
300,192,16156,-24,-50,-104,3
476,164,16236,-43,-32,-111,3
444,112,15980,-28,-16,-106,2
404,-40,15908,-1,11,-97,3
428,160,16048,-30,26,-88,2
484,176,15940,1,42,-97,3
404,184,16052,-29,74,-97,2
392,100,16044,0,54,-93,3
360,36,16156,-27,1,-115,2
472,132,16132,-19,-30,-91,3
428,76,15964,-25,-11,-87,3
280,56,16108,-20,-31,-80,2
456,-32,16156,-20,-44,-118,3
524,104,16240,-31,-35,-111,3
480,-48,16044,-13,-37,-68,2
480,64,15984,-31,17,-115,3
440,88,16036,-25,34,-95,3
372,60,16188,-44,69,-87,2
376,64,16216,-10,63,-120,3
432,16,16016,-36,54,-129,2
356,104,16084,-33,35,-80,3
436,8,16092,15,-15,-122,2
420,56,16132,-23,-6,-93,3
512,84,16128,-41,-34,-109,2
364,4,15984,-18,-12,-93,3
456,100,16108,-33,-33,-95,3
508,136,16108,-37,-24,-105,2
500,56,16024,-5,0,-102,3
496,144,15996,-18,29,-124,3
428,112,16136,-16,31,-107,2
448,84,16224,-25,37,-117,3
380,180,16276,-8,29,-105,2
372,52,16160,-36,26,-85,3
404,108,16112,-13,-16,-109,3
444,156,16160,-15,22,-104,2
404,200,16320,-53,-18,-85,3
404,160,15956,-40,6,-108,3
464,80,16140,-2,15,-102,2
480,204,16116,6,-14,-90,3
404,200,16196,-43,-7,-97,2
456,144,16020,-33,39,-109,3
440,-4,15964,-20,14,-105,2
432,180,15956,6,26,-76,3
396,196,16124,-26,21,-79,2
368,160,16008,-24,9,-103,3
448,108,16176,-17,14,-88,3
348,32,16064,-21,-23,-114,2
364,156,16052,-29,-28,-99,3
400,64,16104,-22,-6,-87,3
552,44,16104,-25,-5,-103,2
404,56,16124,-38,2,-88,3
448,88,16068,-41,11,-92,2
524,112,16220,-18,-19,-111,3
340,116,15980,-31,-5,-102,2
468,104,16072,-21,47,-95,3
444,64,16140,-23,14,-99,3
376,104,16076,-37,26,-118,2
356,40,16104,-28,7,-90,3
360,-16,16076,-33,-19,-103,2
452,108,15952,-28,11,-87,3
464,100,16048,-24,-11,-97,3
396,136,16064,-37,-5,-107,2
408,140,16088,-16,-20,-116,3
372,32,16064,-30,-8,-108,3
420,120,16056,-43,-5,-100,2
524,100,16184,-15,35,-109,3
404,44,16048,-38,37,-105,3
356,64,16020,-24,18,-94,2
436,184,16124,-6,25,-108,3
368,52,16228,-17,6,-90,2
376,180,16112,-32,-11,-90,3
368,12,16104,-27,8,-101,2
392,36,16188,-29,-12,-100,3
400,216,16148,-45,-6,-91,3
456,160,16028,-31,-8,-99,2
332,52,16148,-13,4,-125,3
416,104,16032,-36,22,-89,2
412,136,16172,-20,35,-79,3
452,148,16116,-22,34,-103,3
304,56,16092,-17,35,-116,2
360,112,16176,-16,19,-90,3
380,200,16072,-20,-12,-87,2
396,156,16124,-35,-1,-94,3
448,12,16132,-32,14,-93,3
340,12,16008,-22,-34,-110,2
416,112,16104,-18,-28,-76,3
492,188,16044,-23,-25,-123,3
528,80,16116,-19,-14,-93,2
444,20,16044,-51,1,-101,3
456,80,16132,-3,15,-100,2
476,84,16032,-29,9,-108,3
340,56,16024,-6,12,-111,2
436,48,15984,-35,20,-113,3
464,148,16192,-17,40,-90,3
396,128,16220,-17,23,-95,2
392,24,16016,-49,-19,-90,3
332,36,16032,-4,-2,-97,2
408,48,16040,-21,-14,-83,3
420,24,16052,-33,-5,-103,2
396,56,16132,-31,-30,-99,3
