
-300,144,-17240,-156,222,119
-360,140,-17276,-176,200,117
-196,124,-17136,-168,186,107
-212,184,-17180,-173,196,121
-408,204,-17332,-180,216,128
-360,252,-17120,-187,232,135
-440,20,-17056,-183,308,110
-332,324,-17208,-170,275,109
-332,260,-17296,-178,284,126
-308,248,-17020,-177,263,103
-296,248,-16972,-132,237,129
-400,184,-17568,-142,250,116
-240,152,-17436,-166,222,131
-308,268,-17292,-119,237,124
-380,392,-17252,-138,251,115
-316,204,-17316,-161,257,117
-392,180,-17436,-167,295,125
-412,280,-17332,-184,238,108
-220,264,-17404,-154,283,96
-268,248,-17304,-182,254,100
-288,224,-17324,-220,236,103
-300,396,-17296,-198,251,129
-312,408,-17224,-172,171,104
-292,160,-17244,-166,199,110
-452,288,-17240,-176,238,109
-352,280,-17216,-162,202,121
-416,328,-17028,-181,227,104
-268,264,-17276,-140,232,122
-248,136,-17028,-171,265,132
-324,248,-17208,-149,261,118
-376,232,-17100,-170,275,111
-388,292,-17200,-164,279,97
-256,192,-17364,-182,292,116
-304,216,-17200,-175,275,125
-284,172,-17276,-165,263,132
-308,184,-17620,-181,268,116
-212,108,-17396,-192,218,127
-340,288,-16980,-174,199,150
-360,348,-17376,-141,187,113
-344,196,-17220,-194,227,99
-288,164,-17280,-161,228,123
-356,284,-17312,-158,250,121
-296,248,-16980,-174,259,106
-348,228,-17148,-179,292,119
-244,272,-17276,-175,303,118
-284,288,-17288,-176,275,136
-304,216,-17080,-176,294,110
-256,212,-17296,-186,257,98
-288,292,-17252,-169,247,124
-252,232,-17312,-179,208,157
-340,320,-17148,-161,184,114
-320,336,-17384,-146,199,119
-240,96,-17188,-151,234,110
-340,344,-17304,-162,246,98
-500,284,-17284,-173,280,115
-332,280,-17352,-177,304,139
-256,216,-17532,-195,293,110
-220,260,-17404,-159,298,129
-308,208,-17240,-161,267,118
-240,264,-17168,-181,218,97
-244,264,-17388,-187,208,133
-364,356,-17088,-142,188,135
-400,220,-17236,-153,99,127
-436,284,-17320,-152,153,111
-408,248,-17236,-166,214,124
-452,196,-17328,-156,253,119
-480,188,-17212,-183,263,85
-280,228,-17124,-153,307,126
-372,168,-17308,-158,343,140
-276,248,-17296,-180,288,132
-356,248,-17152,-182,273,114
-372,132,-17408,-162,245,118
-216,132,-17332,-206,249,118
-264,216,-17244,-167,189,140
-352,268,-17388,-152,166,118
-344,152,-17404,-171,196,118
-404,144,-17296,-190,224,123
-284,184,-17208,-184,269,119
-376,244,-17156,-174,248,116
-256,192,-17284,-162,297,123
-272,172,-17280,-215,303,115
-292,144,-17248,-187,280,137
-316,160,-17100,-186,225,136
-364,312,-17204,-140,234,118
-248,160,-17316,-155,228,124
-356,208,-17124,-159,201,154
-308,316,-17100,-146,217,106
-236,168,-17276,-153,246,141
-232,188,-17468,-172,254,142
-284,356,-17248,-167,304,103
-236,264,-17076,-177,286,107
-356,248,-17212,-160,290,103
-296,220,-17428,-188,272,121
-248,296,-17316,-185,229,121
-300,348,-17124,-150,226,119
-328,204,-17084,-145,192,102
-296,188,-17380,-164,208,119
-328,152,-17120,-154,201,114
-404,296,-17212,-184,215,122
-320,224,-17236,-185,249,106
-212,148,-17284,-168,302,135
-388,248,-17232,-194,280,114
-332,352,-17112,-188,274,119
-280,228,-17084,-133,270,130
-332,244,-17228,-202,236,142
-340,264,-17272,-186,263,112
-288,320,-17096,-156,211,117
-352,276,-17152,-144,235,110
-348,176,-17372,-158,225,115
-296,108,-17248,-205,233,140
-404,228,-17384,-140,227,111
-288,180,-17272,-166,255,107
-308,160,-17392,-192,287,121
-344,232,-17140,-166,292,134
-260,216,-17288,-167,274,85
-204,264,-17188,-173,239,112
-388,132,-17300,-171,247,137
-392,140,-17080,-181,204,101
-340,248,-17164,-163,225,124
-328,200,-17372,-165,218,131
-312,244,-17476,-188,245,100
-252,152,-17332,-181,271,137
-296,220,-17104,-169,267,115
-292,132,-17080,-183,269,81
-252,128,-17228,-153,291,141
-328,216,-17272,-180,250,120
-224,304,-17256,-139,241,86
-312,244,-17172,-144,236,107
-380,236,-17412,-148,236,131
-220,156,-17412,-150,208,137
-380,240,-17080,-150,223,102
-368,256,-17188,-174,245,109
-408,268,-17412,-154,269,122
-324,176,-17232,-174,273,122
-232,224,-17008,-156,256,127
-352,320,-17296,-185,259,122
-332,224,-17312,-191,295,108
-340,228,-17232,-165,238,125
-320,228,-17140,-171,202,114
-240,264,-17288,-158,235,91
-320,280,-17296,-164,227,117
-424,176,-17312,-168,224,141
-348,252,-16976,-152,228,107
-328,348,-17220,-150,252,118
-280,220,-17240,-162,247,125
-232,184,-17156,-168,301,131
-244,188,-17168,-198,286,145
-368,280,-17344,-163,243,70
-236,184,-17152,-197,265,116
-296,164,-17032,-161,211,116
-372,276,-17168,-153,206,117
-240,148,-17232,-158,208,122
-284,256,-17340,-164,233,118
-360,220,-17252,-160,252,81
-336,232,-17272,-157,252,144
-332,216,-17168,-148,271,100
-216,176,-17404,-181,285,111
-224,144,-17256,-179,269,120
-280,204,-17152,-146,306,106
-292,256,-17304,-153,253,120
-232,236,-17196,-158,251,117
-432,188,-17240,-185,226,121
-324,208,-17132,-159,208,129
-364,184,-17176,-167,209,118
-412,212,-17340,-129,217,120
-240,224,-17392,-158,290,104
-224,184,-17096,-197,249,124
-260,228,-17240,-182,296,107
-272,232,-17336,-157,287,118
-244,244,-17148,-208,268,130
-304,176,-17124,-177,245,132
-404,392,-17296,-174,223,106
-296,236,-17408,-182,204,116
-216,128,-17392,-181,227,126
-324,284,-17236,-172,213,120
-404,204,-17004,-166,190,113
-360,380,-17212,-144,284,106
-312,200,-17544,-155,257,100
-272,184,-17276,-161,266,119
-260,212,-17244,-178,287,126
-332,288,-17188,-174,265,84
-232,248,-17440,-170,282,131
-316,208,-17404,-147,213,125
-348,380,-17276,-189,213,127
-296,160,-17340,-154,205,106
-372,212,-17128,-183,192,108
-444,240,-17300,-167,198,117
-456,176,-17384,-146,259,99
-368,256,-17364,-182,272,108
-348,132,-17104,-195,272,109
-336,356,-17108,-169,270,138
-396,240,-17292,-155,304,116
-348,252,-17344,-175,261,137
-216,260,-17172,-188,234,140
-332,388,-17084,-161,236,131
-360,260,-17204,-148,201,104
-340,268,-17364,-147,186,107
-348,144,-17460,-166,230,106
-280,180,-17168,-202,267,124
-256,260,-17068,-158,246,127
-400,272,-17232,-174,276,102
-208,276,-17524,-176,292,89
-292,324,-17328,-192,300,125
-248,248,-17152,-154,251,94
-264,316,-17244,-161,216,108
-296,312,-17384,-193,233,126
-328,248,-17308,-154,186,111
-428,292,-17356,-157,203,128
-344,144,-17268,-152,197,115
-316,204,-17236,-157,226,130
-392,212,-17272,-201,272,133
-444,312,-17140,-162,263,139
-320,184,-17092,-170,293,119
-352,264,-17316,-175,272,115
-184,260,-17176,-180,271,115
-328,288,-17156,-158,272,134
-388,256,-17092,-161,242,138
-316,232,-17208,-165,213,136
-352,308,-17216,-142,223,127
-428,228,-17032,-156,248,115
-376,204,-17088,-138,236,84
-336,224,-17232,-184,254,120
-368,156,-17348,-165,289,95
-328,324,-17128,-155,274,126
-344,220,-17164,-192,264,119
-312,204,-17308,-171,247,124
-488,236,-17368,-164,255,110
-328,256,-16972,-174,205,120
-296,380,-17160,-149,166,100
-300,292,-17340,-163,255,104
-360,188,-17256,-144,194,95
-272,256,-17100,-145,229,107
-272,224,-17096,-159,276,109
-368,196,-17168,-189,285,84
-308,200,-17288,-195,293,141
-220,236,-17156,-166,274,108
-296,124,-17136,-168,272,106
-260,264,-17264,-172,239,102
-192,304,-17340,-175,223,147
-276,280,-17028,-178,219,100
-336,292,-17228,-165,180,113
-316,156,-17384,-154,253,116
-256,272,-17324,-178,225,126
-268,312,-17092,-195,247,116
-316,228,-17496,-171,272,101
-312,180,-17392,-185,272,153
-360,212,-17312,-162,297,132
-332,196,-17104,-197,257,110
-300,204,-17112,-163,228,107
-292,248,-17312,-178,235,111
-308,216,-17296,-160,230,143
-388,184,-17236,-162,191,104
-324,264,-17244,-149,228,122
-324,232,-17312,-177,240,105
-268,328,-17224,-181,236,114
-404,160,-17276,-159,259,134
-332,180,-17320,-164,255,107
-288,264,-17196,-156,300,138
-312,184,-17300,-171,278,140
-292,340,-17244,-162,239,139
-316,236,-17176,-167,206,95
-280,232,-17176,-163,212,115
-304,136,-17264,-183,219,106
-312,232,-17120,-164,215,122
-352,280,-17244,-170,225,102
-308,248,-17340,-172,267,105
-260,204,-17200,-174,284,128
-344,220,-17424,-150,263,130
-396,220,-17320,-159,317,125
-288,312,-17460,-153,269,111
-304,164,-17244,-190,265,130
-356,320,-17336,-150,240,133
-308,184,-17312,-153,197,132
-324,264,-17376,-144,231,123
-320,232,-17496,-190,231,132
-316,196,-17288,-153,212,104
-408,184,-17144,-169,240,131
-352,164,-17356,-170,270,137
-272,140,-17196,-164,289,132
-296,284,-17180,-156,283,111
-412,268,-17252,-172,252,110
-220,144,-17240,-165,269,109
-308,196,-17392,-194,259,128
-364,292,-17128,-167,173,100
-224,204,-17168,-155,204,109
-204,204,-17284,-146,215,127
-368,204,-17300,-166,225,121
-392,324,-17144,-158,254,107
-292,412,-17168,-148,292,120
-384,160,-17444,-168,316,119
-348,128,-17208,-159,294,129
-304,276,-17168,-166,255,130
-280,308,-17324,-159,281,96
-320,204,-17316,-150,255,121
-336,168,-17344,-176,250,132
-276,336,-17272,-165,166,122
-448,300,-17184,-165,194,126
-296,176,-17448,-184,208,116
-324,224,-17192,-175,240,141
-316,232,-17060,-176,224,105
-320,300,-17084,-154,256,96
-284,212,-17256,-173,280,118
-296,236,-17132,-155,253,114
-292,268,-17108,-187,243,104
-384,180,-17240,-146,234,116
-304,216,-17160,-140,253,119
-368,240,-17188,-187,222,130
-328,164,-17128,-149,224,121
-236,236,-17148,-145,248,87
-272,196,-17368,-162,272,112
-452,296,-17440,-174,257,116
-220,176,-17244,-175,279,119
-360,260,-17252,-183,239,119
-280,240,-17432,-171,280,139
-312,228,-17444,-195,253,138
-320,268,-17332,-171,225,122
-340,348,-17236,-187,214,120
-216,188,-17324,-174,191,125
-308,324,-17228,-176,189,135
-364,108,-17216,-190,210,125
-356,216,-17156,-173,214,122
-280,152,-17312,-159,224,121
-248,116,-17224,-181,270,102
-336,240,-17112,-172,287,127
-372,328,-17132,-160,289,132
-224,288,-17228,-161,291,114
-284,152,-17440,-172,256,136
-164,156,-17212,-172,238,109
-320,252,-17240,-171,226,123
-340,148,-17340,-156,228,109
-272,256,-17332,-167,232,108
-216,280,-17360,-186,212,116
-360,152,-17272,-165,230,126
-324,260,-17404,-165,286,143
-332,256,-17448,-180,253,123
-316,252,-17220,-195,241,134
-344,312,-17212,-170,257,111
-212,140,-17288,-148,212,96
-208,192,-17288,-189,209,133
-244,256,-17040,-175,203,115
-396,268,-17168,-156,179,114
-332,228,-17312,-152,228,122
-324,224,-17052,-151,252,108
-332,248,-17080,-172,263,122
-384,252,-17280,-162,286,111
-364,216,-17300,-180,298,124
-436,216,-17416,-191,323,127
-308,264,-17124,-144,305,122
-220,364,-17052,-171,255,118
-228,228,-17328,-139,237,137
-320,312,-17348,-168,220,105
-388,180,-17192,-170,206,116
-332,356,-17324,-164,197,115
-320,160,-17456,-154,231,129
-332,204,-17256,-177,238,126
-460,264,-17192,-205,232,124
-396,344,-17156,-163,254,118
-288,268,-17268,-194,266,133
-312,208,-17236,-178,269,123
-376,140,-17096,-158,220,118
-372,292,-17132,-138,250,118
-352,280,-17156,-157,226,97
-256,192,-17336,-159,234,118
-340,244,-17120,-178,263,133
-340,300,-17064,-177,248,125
-252,168,-17220,-152,287,96
-236,188,-17432,-189,313,115
-288,232,-17396,-196,267,145
-184,264,-17184,-168,287,120
-352,236,-17440,-178,247,119
-272,128,-17504,-167,250,117
-240,224,-17392,-191,203,124
-212,192,-17144,-148,185,129
-300,236,-17320,-183,187,122
-344,148,-17316,-194,217,127
-280,344,-17204,-169,194,100
-408,272,-16984,-164,217,101
-320,108,-17172,-162,249,112
-324,172,-17376,-179,298,107
-280,180,-17148,-173,286,135
-372,340,-17052,-168,241,126
-292,144,-17312,-149,258,114
-320,176,-17356,-172,256,113
-320,168,-17216,-155,223,96
-392,352,-17140,-135,206,109
-324,224,-17216,-156,219,114
-320,196,-17412,-171,262,140
-280,168,-17184,-157,259,133
-408,176,-17352,-172,235,125
-364,268,-17300,-185,277,126
-292,176,-17432,-183,321,140
-292,280,-17244,-205,254,100
-272,356,-17068,-176,207,128
-376,308,-17256,-148,218,139
-256,260,-17424,-150,205,97
-316,244,-17220,-186,182,130
-260,344,-17104,-165,200,125
-408,196,-17284,-153,194,94
-304,248,-17192,-155,269,88
-260,156,-17172,-173,269,137
-304,196,-17048,-162,260,108
-272,148,-17172,-164,297,126
-240,172,-17324,-180,311,130
-260,184,-17116,-202,284,134
-292,260,-17200,-119,225,125
-244,172,-17200,-159,228,122
-332,248,-17396,-167,194,103
-320,236,-17536,-158,202,126
-384,272,-17212,-175,220,118
-352,256,-17320,-159,225,94
-316,148,-17320,-156,281,112
-296,140,-17276,-192,243,145
-316,156,-17160,-183,259,105
-404,260,-17304,-165,278,118
-204,268,-17300,-170,250,124
-164,276,-17200,-177,230,119
-360,204,-17096,-157,228,107
-332,40,-17060,-164,218,116
-376,312,-17292,-169,230,116
-344,240,-17268,-141,236,112
-360,248,-17212,-176,218,136
-236,316,-17092,-150,257,110
-388,220,-17440,-168,315,100
-252,172,-17260,-176,312,146
-252,328,-17344,-151,269,126
-336,196,-17196,-180,236,128
-300,152,-17312,-166,255,103
-332,228,-17248,-183,217,121
-328,320,-17240,-168,164,121
-340,308,-17292,-146,192,138
-360,256,-17328,-159,230,152
-412,244,-17356,-172,218,119
-340,216,-17068,-214,251,129
-428,288,-17280,-189,258,98
-420,148,-17352,-176,279,116
-332,216,-17144,-153,274,134
-336,324,-17004,-172,264,101
-352,220,-17296,-174,220,137
-192,152,-17176,-131,247,99
-340,160,-17352,-153,220,118
-300,160,-17312,-163,216,121
-352,288,-17200,-153,198,118
-344,148,-17212,-141,258,102
-324,60,-17344,-185,240,131
-316,232,-17156,-194,289,112
-356,228,-17180,-177,265,124
-356,276,-17348,-170,288,117
-220,248,-17416,-185,252,127
-256,184,-17120,-194,212,123
-272,304,-17296,-130,189,153
-264,216,-17200,-186,207,120
-256,136,-17220,-157,195,90
-396,268,-17284,-166,202,119
-336,336,-17212,-149,237,122
-384,228,-17204,-171,271,97
-368,292,-17312,-188,286,114
-252,284,-17056,-165,281,121
-280,248,-17196,-175,295,122
-340,260,-17356,-155,290,123
-384,240,-17428,-179,261,125
-196,168,-17072,-192,227,144
-316,220,-17304,-141,239,147
-336,192,-17216,-148,195,110
-352,244,-17240,-173,231,107
-268,268,-17276,-158,217,115
-400,196,-17204,-154,236,116
-316,216,-17260,-190,265,116
-380,196,-17444,-186,277,145
-304,108,-17160,-190,256,124
-252,216,-17248,-190,258,131
-432,212,-17320,-173,268,119
-244,208,-17336,-158,213,122
-320,232,-17004,-173,226,113
-360,312,-17188,-158,196,112
-360,200,-17292,-153,201,126
-224,96,-17380,-161,251,119
-388,184,-17244,-183,234,104
-356,404,-17156,-165,264,135
-208,188,-17292,-146,291,125
-248,224,-17428,-166,295,141
-320,184,-17300,-174,264,122
-184,292,-17148,-171,228,106
-256,244,-17336,-158,236,108
-256,280,-17440,-159,225,139
-296,228,-17392,-164,203,110
-420,312,-17316,-164,214,106
-280,196,-17240,-161,227,109
-344,172,-17144,-165,212,136
-360,316,-17180,-151,247,134
-420,292,-17156,-175,268,132
-284,240,-17272,-185,300,133
-280,220,-17268,-169,293,141
-360,264,-17320,-144,241,121
-304,216,-16984,-137,238,128
-348,248,-17200,-151,237,98
-240,220,-17280,-197,258,107
-368,256,-17168,-159,230,126
-352,248,-17136,-181,247,118
-324,188,-17204,-154,254,114
-228,68,-17312,-187,272,112
-336,188,-17276,-190,273,106
-300,192,-17284,-171,270,87
-248,204,-17332,-140,277,122
-388,224,-17532,-184,241,123
-276,128,-17200,-173,222,128
-384,268,-17060,-151,228,120
-280,356,-17388,-172,190,141
-408,192,-17244,-159,205,133
-220,204,-17224,-168,210,121
-432,248,-17196,-165,239,120
-356,304,-17288,-166,293,120
-288,128,-17332,-182,287,132
-448,248,-17188,-173,267,104
-408,176,-17220,-152,268,123
-248,232,-17260,-164,283,106
-244,164,-17280,-184,257,104
-420,268,-17168,-166,212,146
-404,240,-17164,-175,235,107
-436,236,-17300,-162,232,107
-460,108,-17336,-170,201,99
-436,240,-17200,-192,280,136
-288,244,-17232,-184,250,128
-184,236,-17264,-173,284,95
-296,132,-17284,-168,306,112
-364,200,-17252,-187,266,136
-268,300,-17308,-180,256,123
-224,244,-17164,-157,224,118
-252,184,-17248,-180,228,108
-320,240,-17264,-155,203,131
-384,232,-17200,-170,222,118
-300,204,-17240,-159,247,117
-300,152,-17292,-178,268,119
-300,200,-17252,-154,292,113
-300,168,-17228,-186,277,121
-276,152,-17216,-158,294,138
-312,312,-17288,-160,278,104
-260,148,-17284,-172,268,123
-244,256,-17168,-171,233,91
-328,224,-17140,-161,246,117
-432,324,-17260,-180,229,133
-312,228,-17204,-142,202,128
-296,212,-17172,-188,194,131
-260,220,-17072,-165,217,98
-244,256,-17324,-192,254,135
-324,224,-17340,-201,270,139
-276,252,-17128,-183,288,123
-252,296,-17272,-169,273,120
-340,176,-17288,-171,255,133
-276,196,-17188,-183,209,112
-296,248,-17012,-130,206,128
-256,268,-17112,-166,173,101
-304,248,-17260,-145,216,146
-364,320,-17312,-165,218,120
-384,168,-17060,-144,239,128
-324,240,-17084,-181,241,118
-340,160,-17436,-183,283,119
-360,176,-17364,-163,306,100
-384,284,-17168,-185,261,106
-384,292,-17400,-173,242,128
-420,116,-17292,-174,244,108
-308,232,-17348,-161,205,137
-400,280,-17160,-171,200,108
-304,284,-17168,-151,220,130
-332,252,-17280,-190,221,128
-412,152,-17200,-165,249,117
-340,324,-17140,-170,257,112
-272,216,-17328,-132,262,112
-276,184,-17224,-185,297,98
-204,136,-17252,-194,273,125
-308,304,-17000,-175,272,126
-416,268,-17252,-171,267,117
-320,116,-17324,-147,224,128
-268,212,-17296,-166,223,129
-332,204,-17208,-158,210,121
-304,156,-17248,-153,234,104
-228,176,-17328,-171,227,118
-300,244,-17432,-186,270,107
-136,192,-17264,-150,290,119
-396,192,-17072,-168,285,117
-332,244,-17372,-185,280,144
-320,228,-17304,-183,262,113
-360,248,-17232,-175,233,146
-372,288,-17220,-183,219,119
-268,168,-17216,-142,182,132
-324,144,-17228,-169,230,133
-292,296,-17244,-185,206,108
-384,228,-17088,-168,222,110
-268,172,-17200,-170,291,96
-412,252,-17384,-180,284,134
-368,240,-17108,-164,282,139
-412,320,-17216,-166,273,93
-400,304,-17392,-158,272,107
-188,272,-17492,-171,251,126
-228,208,-17084,-172,230,120
-364,292,-17276,-174,178,102
-332,148,-17308,-176,195,95
-268,228,-17436,-175,216,136
-360,288,-17340,-165,245,115
-440,176,-17296,-157,221,112
-396,232,-17452,-173,249,103
-288,180,-17404,-184,274,96
-276,328,-17060,-166,279,138
-304,292,-16992,-181,247,115
-508,324,-17292,-177,287,109
-436,144,-17236,-157,246,123
-212,120,-17040,-188,207,120
-368,260,-17108,-166,227,106
-340,204,-17412,-167,221,125
-376,232,-17428,-188,220,94
-376,256,-17388,-156,260,143
-332,296,-17104,-164,264,88
-272,268,-17364,-167,291,118
-236,232,-17372,-182,289,126
-272,160,-17356,-181,284,107
-308,332,-17252,-162,252,138
-284,200,-17308,-171,214,134
-224,156,-17300,-161,237,126
-268,240,-17232,-177,180,153
-416,324,-17200,-167,206,86
-336,224,-17136,-155,224,107
-216,236,-17252,-153,274,130
-376,216,-17168,-208,277,117
-328,256,-17100,-148,277,110
-256,364,-17156,-176,296,100
-324,244,-17420,-178,299,108
-300,224,-17244,-180,261,149
-348,116,-17124,-163,218,125
-304,276,-17340,-166,234,106
-256,108,-17260,-173,218,108
-352,204,-17152,-183,217,128
-252,260,-17152,-160,210,93
-376,200,-17252,-135,227,146
-336,192,-17320,-182,268,136
-368,280,-17392,-177,259,113
-248,304,-17228,-166,267,116
-220,252,-17192,-183,251,112
-296,204,-17360,-187,255,116
-288,296,-17448,-181,202,123
-256,228,-17012,-142,221,134
-260,184,-17240,-187,175,110
-364,204,-17264,-151,230,134
-344,196,-17260,-184,226,128
-336,236,-17084,-162,222,122
-340,336,-17264,-148,252,106
-388,136,-17184,-175,285,114
-348,284,-17236,-170,266,105
-308,216,-17188,-188,256,130
-312,236,-17304,-143,295,93
-244,248,-17332,-184,237,107
-296,248,-17232,-160,228,124
-456,176,-17272,-162,247,120
-280,212,-17208,-159,190,102
-404,200,-17200,-159,205,125
-372,84,-17244,-196,231,133
-464,256,-16992,-169,273,109
-284,172,-17224,-189,246,110
-304,52,-17144,-163,309,113
-236,240,-17296,-180,287,121
-300,248,-17180,-154,286,109
-264,268,-17304,-165,259,117
-264,184,-17392,-160,244,110
-376,224,-17196,-169,230,123
-248,300,-17152,-145,188,109
-236,224,-17252,-174,236,117
-412,236,-17356,-173,246,105
-384,196,-17288,-169,304,122
-284,264,-17112,-188,275,117
-308,248,-17244,-172,292,92
-368,284,-17380,-162,309,112
-224,240,-17196,-180,256,135
-300,232,-17248,-177,241,123
-308,136,-17164,-147,192,128
-284,216,-17248,-171,214,132
-288,244,-17352,-153,205,104
-384,204,-17124,-161,212,113
-260,288,-17168,-174,235,97
-316,332,-17292,-165,253,115
-332,304,-17080,-193,287,127
-368,168,-17184,-162,306,109
-304,100,-17232,-167,289,99
-232,228,-17260,-174,281,145
-392,324,-17424,-166,245,136
-316,236,-17256,-178,225,99
-360,220,-17136,-174,186,127
-412,288,-17308,-166,231,113
-280,208,-17300,-169,214,113
-380,172,-17124,-165,183,127
-380,208,-17204,-179,264,134
-276,240,-17532,-168,252,79
-332,172,-17292,-204,305,137
-296,256,-17088,-186,249,141
-272,248,-17092,-173,272,112
-364,72,-17212,-149,279,146
-288,264,-17096,-162,237,147
-312,220,-17036,-176,205,115
-344,352,-17124,-165,215,131
-444,188,-17476,-144,228,128
-340,204,-17380,-168,227,123
-308,272,-17252,-176,243,114
-272,216,-17264,-189,258,123
-192,300,-17472,-166,286,117
-284,372,-17372,-176,312,130
-264,316,-17348,-182,280,116
-284,248,-17264,-162,237,107
-316,216,-17276,-207,245,117
-412,212,-17260,-170,201,117
-352,284,-17176,-155,182,115
-288,236,-17188,-180,176,114
-240,172,-17428,-154,224,118
-272,260,-17296,-173,250,120
-400,180,-16968,-195,291,119
-324,284,-16960,-144,282,124
-340,248,-17244,-171,298,130
-260,172,-17332,-172,275,109
-256,348,-17100,-160,270,123
-320,304,-17160,-178,232,134
-252,168,-17260,-150,249,111
-264,220,-17432,-136,221,103
-348,292,-17224,-158,235,139
-348,216,-17288,-160,211,111
-380,88,-17296,-161,266,122
-268,232,-17540,-209,268,115
-268,236,-17296,-172,247,101
-348,176,-17096,-184,251,121
-328,196,-17288,-201,261,116
-336,108,-17272,-169,242,97
-280,260,-17056,-178,215,139
-296,252,-17144,-194,198,98
-348,212,-17256,-158,192,131
-292,140,-17128,-145,216,124
-340,248,-17024,-181,230,135
-368,252,-17060,-156,263,121
-364,300,-17260,-133,281,107
-368,232,-17332,-169,320,130
-228,152,-17432,-200,302,124
-264,352,-17128,-150,270,105
-252,144,-17340,-161,265,91
-228,180,-17532,-171,254,106
-288,196,-17196,-175,245,129
-388,284,-17244,-159,174,113
-264,172,-17220,-181,201,114
-372,248,-17404,-178,206,98
