# angle, angle_rate, angle_acce, power
1.264502525329589844e+00,4.739336967468261719e-01,-3.148669624328613281e+01,9.588906860351562500e+01
8.351259231567382812e-01,4.585882723331451416e-01,-4.451723098754882812e+01,7.369599151611328125e+01
4.808530807495117188e-01,4.404674172401428223e-01,-4.098287963867187500e+01,5.765938186645507812e+01
2.609753608703613281e-01,4.210537970066070557e-01,-2.946379661560058594e+01,4.848821640014648438e+01
1.378831863403320312e-01,4.013799130916595459e-01,-1.916608619689941406e+01,4.288488006591796875e+01
9.447669982910156250e-02,3.822557032108306885e-01,-1.107448291778564453e+01,4.054217147827148438e+01
8.791065216064453125e-02,3.640220165252685547e-01,-5.013413906097412109e+00,3.914160156250000000e+01
1.327924728393554688e-01,3.471488356590270996e-01,7.117770910263061523e-01,4.040431976318359375e+01
2.503514289855957031e-01,3.322949111461639404e-01,5.719410896301269531e+00,4.544942474365234375e+01
3.630270957946777344e-01,3.193104267120361328e-01,8.604907035827636719e+00,4.906867599487304688e+01
5.311784744262695312e-01,3.086566925048828125e-01,1.265070819854736328e+01,5.644439697265625000e+01
7.184572219848632812e-01,3.004084229469299316e-01,1.597131824493408203e+01,6.424497985839843750e+01
8.523349761962890625e-01,2.939113378524780273e-01,1.342933464050292969e+01,6.855891418457031250e+01
1.006903171539306641e+00,2.892847955226898193e-01,1.384154796600341797e+01,7.529705810546875000e+01
1.221721172332763672e+00,2.870377600193023682e-01,1.745986747741699219e+01,8.563358306884765625e+01
1.457032680511474609e+00,2.872562110424041748e-01,2.126139450073242188e+01,9.639988708496093750e+01
1.650933742523193359e+00,2.894027233123779297e-01,2.100185203552246094e+01,1.044162292480468750e+02
1.762382030487060547e+00,2.925564050674438477e-01,1.358963966369628906e+01,1.081575927734375000e+02
1.873066902160644531e+00,2.966592609882354736e-01,9.597272872924804688e+00,1.134238739013671875e+02
2.022322177886962891e+00,3.020495176315307617e-01,1.155910491943359375e+01,1.212222824096679688e+02
2.143291473388671875e+00,3.083799481391906738e-01,1.104765510559082031e+01,1.266645965576171875e+02
2.175923824310302734e+00,3.147201836109161377e-01,4.375899314880371094e+00,1.271342926025390625e+02
2.118259429931640625e+00,3.201667666435241699e-01,-4.677536010742187500e+00,1.234998626708984375e+02
2.044021129608154297e+00,3.245986402034759521e-01,-8.723337173461914062e+00,1.203592376708984375e+02
1.984381198883056641e+00,3.282125294208526611e-01,-9.753871917724609375e+00,1.183424301147460938e+02
1.821655273437500000e+00,3.300184607505798340e-01,-1.493707752227783203e+01,1.094913635253906250e+02
1.624173641204833984e+00,3.297592401504516602e-01,-1.995998001098632812e+01,1.001333847045898438e+02
1.415353775024414062e+00,3.274247944355010986e-01,-2.431875801086425781e+01,9.049401855468750000e+01
1.193814277648925781e+00,3.229916989803314209e-01,-2.365463638305664062e+01,8.006494140625000000e+01
1.017887592315673828e+00,3.170210123062133789e-01,-2.182257461547851562e+01,7.254499816894531250e+01
8.390798568725585938e-01,3.095607459545135498e-01,-2.228822326660156250e+01,6.388275146484375000e+01
6.908960342407226562e-01,3.009916543960571289e-01,-1.854776573181152344e+01,5.706465148925781250e+01
5.771951675415039062e-01,2.917140424251556396e-01,-1.395234489440917969e+01,5.176765060424804688e+01
5.097403526306152344e-01,2.822257280349731445e-01,-1.131875705718994141e+01,4.870076751708984375e+01
4.539895057678222656e-01,2.726543247699737549e-01,-7.708070278167724609e+00,4.552191543579101562e+01
4.292974472045898438e-01,2.633145749568939209e-01,-5.074482440948486328e+00,4.408268737792968750e+01
4.210944175720214844e-01,2.543597817420959473e-01,-3.921810626983642578e+00,4.314651489257812500e+01
4.321975708007812500e-01,2.459637820720672607e-01,-2.669902324676513672e+00,4.316662597656250000e+01
4.883999824523925781e-01,2.385495901107788086e-01,1.795746564865112305e+00,4.573403167724609375e+01
5.985598564147949219e-01,2.326077073812484741e-01,6.696509838104248047e+00,5.098306274414062500e+01
7.431020736694335938e-01,2.284083366394042969e-01,1.099421977996826172e+01,5.756634521484375000e+01
8.885836601257324219e-01,2.258737534284591675e-01,1.235299873352050781e+01,6.375257873535156250e+01
1.019665718078613281e+00,2.247767150402069092e-01,1.167360877990722656e+01,6.916818237304687500e+01
1.137040615081787109e+00,2.249082922935485840e-01,1.044460105895996094e+01,7.411114501953125000e+01
1.273068904876708984e+00,2.263935655355453491e-01,1.147513580322265625e+01,8.058917236328125000e+01
1.409752845764160156e+00,2.291714102029800415e-01,1.155147171020507812e+01,8.689869689941406250e+01
1.519294261932373047e+00,2.329057902097702026e-01,9.566739082336425781e+00,9.160523223876953125e+01
1.607874393463134766e+00,2.373392432928085327e-01,7.658341884613037109e+00,9.556627655029296875e+01
1.644847869873046875e+00,2.419207543134689331e-01,4.406433582305908203e+00,9.671578216552734375e+01
1.680053234100341797e+00,2.466252446174621582e-01,2.368265628814697266e+00,9.869387054443359375e+01
1.703883171081542969e+00,2.513328194618225098e-01,1.894983172416687012e+00,9.999815368652343750e+01
1.735427856445312500e+00,2.561204433441162109e-01,1.948418259620666504e+00,1.019930953979492188e+02
1.733480930328369141e+00,2.606492340564727783e-01,-2.729557454586029053e-01,1.017462539672851562e+02
1.663605213165283203e+00,2.642528414726257324e-01,-5.494329929351806641e+00,9.779568481445312500e+01
1.556276321411132812e+00,2.666029632091522217e-01,-1.085310840606689453e+01,9.261862945556640625e+01
1.446388244628906250e+00,2.677366733551025391e-01,-1.243326091766357422e+01,8.783683776855468750e+01
1.382730484008789062e+00,2.681771516799926758e-01,-9.837841033935546875e+00,8.590219116210937500e+01
1.290873527526855469e+00,2.676770091056823730e-01,-1.011265087127685547e+01,8.129651641845703125e+01
1.141232967376708984e+00,2.657054960727691650e-01,-1.550196361541748047e+01,7.346852874755859375e+01
1.009243488311767578e+00,2.625126540660858154e-01,-1.657066726684570312e+01,6.765431213378906250e+01
8.946266174316406250e-01,2.583332657814025879e-01,-1.499051284790039062e+01,6.250532913208007812e+01
7.852339744567871094e-01,2.532689273357391357e-01,-1.364700126647949219e+01,5.728264617919921875e+01
6.745004653930664062e-01,2.473504990339279175e-01,-1.254013156890869141e+01,5.179997634887695312e+01
5.871038436889648438e-01,2.408540099859237671e-01,-1.228822326660156250e+01,4.773323822021484375e+01
5.333266258239746094e-01,2.341445684432983398e-01,-9.318757057189941406e+00,4.531298828125000000e+01
5.039396286010742188e-01,2.274767309427261353e-01,-5.944711685180664062e+00,4.380671691894531250e+01
4.950904846191406250e-01,2.210537791252136230e-01,-3.479062557220458984e+00,4.316082382202148438e+01
5.152354240417480469e-01,2.151534408330917358e-01,-1.318757295608520508e+00,4.399615097045898438e+01
5.182857513427734375e-01,2.095786184072494507e-01,-1.402726769447326660e+00,4.328195571899414062e+01
4.553732872009277344e-01,2.036534249782562256e-01,-6.089749813079833984e+00,3.874756240844726562e+01
3.658242225646972656e-01,1.971289962530136108e-01,-9.814940452575683594e+00,3.368616104125976562e+01
2.956871986389160156e-01,1.902294158935546875e-01,-9.234787940979003906e+00,3.027093887329101562e+01
2.263460159301757812e-01,1.829813867807388306e-01,-8.845475196838378906e+00,2.652278518676757812e+01
1.240358352661132812e-01,1.750726848840713501e-01,-1.063173389434814453e+01,2.065039825439453125e+01
2.585601806640625000e-02,1.665776073932647705e-01,-1.162410068511962891e+01,1.556910324096679688e+01
-7.994604110717773438e-02,1.574492603540420532e-01,-1.173860454559326172e+01,9.879158020019531250e+00
-2.008652687072753906e-01,1.475681513547897339e-01,-1.255539894104003906e+01,3.314843654632568359e+00
-3.469452857971191406e-01,1.367202848196029663e-01,-1.497524547576904297e+01,-4.633311271667480469e+00
-5.067243576049804688e-01,1.248170286417007446e-01,-1.702868270874023438e+01,-1.308243751525878906e+01
-6.722879409790039062e-01,1.118532940745353699e-01,-1.737219238281250000e+01,-2.174766921997070312e+01
-8.390011787414550781e-01,9.787061810493469238e-02,-1.779203987121582031e+01,-3.047944641113281250e+01
-1.019612312316894531e+00,8.278095722198486328e-02,-1.919662094116210938e+01,-4.016054534912109375e+01
-1.211325645446777344e+00,6.652865558862686157e-02,-1.992944526672363281e+01,-5.039408111572265625e+01
-1.401275157928466797e+00,4.918946698307991028e-02,-2.032639122009277344e+01,-6.042453002929687500e+01
-1.605176448822021484e+00,3.067822940647602081e-02,-2.140272712707519531e+01,-7.146626281738281250e+01
-1.816892147064208984e+00,1.097539532929658890e-02,-2.260883522033691406e+01,-8.285826873779296875e+01
-2.046765804290771484e+00,-1.004103291779756546e-02,-2.384547615051269531e+01,-9.536438751220703125e+01
-2.292965412139892578e+00,-3.246863558888435364e-02,-2.483020782470703125e+01,-1.086947631835937500e+02
-2.532577753067016602e+00,-5.617098137736320496e-02,-2.503631591796875000e+01,-1.214472503662109375e+02
-2.750811815261840820e+00,-8.087055385112762451e-02,-2.359356689453125000e+01,-1.330883789062500000e+02
-2.899039268493652344e+00,-1.058174073696136475e-01,-1.829585838317871094e+01,-1.407933959960937500e+02
-2.902467250823974609e+00,-1.295512020587921143e-01,-5.776772499084472656e+00,-1.406522979736328125e+02
-2.839795112609863281e+00,-1.514715850353240967e-01,4.246128082275390625e+00,-1.388326110839843750e+02
-2.751413345336914062e+00,-1.714121401309967041e-01,8.200326919555664062e+00,-1.364116973876953125e+02
-2.631515026092529297e+00,-1.891566812992095947e-01,1.116979217529296875e+01,-1.322832336425781250e+02
-2.451928615570068359e+00,-2.042181342840194702e-01,1.542933464050292969e+01,-1.247560424804687500e+02
-2.223875045776367188e+00,-2.162459641695022583e-01,2.103238677978515625e+01,-1.149980010986328125e+02
-1.995521545410156250e+00,-2.253888845443725586e-01,2.364307403564453125e+01,-1.058109359741210938e+02
-1.817529678344726562e+00,-2.322947233915328979e-01,1.887971496582031250e+01,-9.953675079345703125e+01
-1.661156892776489258e+00,-2.372915595769882202e-01,1.523849487304687500e+01,-9.351447296142578125e+01
-1.423897743225097656e+00,-2.396659553050994873e-01,2.203238677978515625e+01,-8.183023834228515625e+01
-1.176921129226684570e+00,-2.394518852233886719e-01,2.455147171020507812e+01,-7.074336242675781250e+01
-1.038920640945434570e+00,-2.378684878349304199e-01,1.765834045410156250e+01,-6.645977783203125000e+01
-9.541313648223876953e-01,-2.355163693428039551e-01,1.095605182647705078e+01,-6.344710540771484375e+01
-8.136558532714843750e-01,-2.318771183490753174e-01,1.158963966369628906e+01,-5.589884185791015625e+01
-7.213425636291503906e-01,-2.274966686964035034e-01,1.042933464050292969e+01,-5.226657867431640625e+01
-7.524042129516601562e-01,-2.236458659172058105e-01,2.017120599746704102e+00,-5.547668457031250000e+01
-8.446097373962402344e-01,-2.209096699953079224e-01,-7.738604545593261719e+00,-6.037451934814453125e+01
-1.031398057937622070e+00,-2.201781570911407471e-01,-1.637219238281250000e+01,-7.023853302001953125e+01
-1.153182506561279297e+00,-2.207010835409164429e-01,-1.418898582458496094e+01,-7.449320983886718750e+01
-1.256459474563598633e+00,-2.222306132316589355e-01,-1.080730724334716797e+01,-7.886418151855468750e+01
-1.437618017196655273e+00,-2.254952639341354370e-01,-1.582257461547851562e+01,-8.856855010986328125e+01
-1.640463829040527344e+00,-2.306251227855682373e-01,-1.850959777832031250e+01,-9.840193939208984375e+01
-1.836631774902343750e+00,-2.374601811170578003e-01,-1.966226959228515625e+01,-1.075974197387695312e+02
-1.914963245391845703e+00,-2.447368055582046509e-01,-1.197524547576904297e+01,-1.096439361572265625e+02
-2.053131103515625000e+00,-2.530312538146972656e-01,-1.166226863861083984e+01,-1.176174087524414062e+02
-2.303647279739379883e+00,-2.634161710739135742e-01,-2.196761322021484375e+01,-1.316912078857421875e+02
-2.516811609268188477e+00,-2.754134833812713623e-01,-2.143326187133789062e+01,-1.415873870849609375e+02
-2.696129798889160156e+00,-2.886040806770324707e-01,-1.830349159240722656e+01,-1.501698760986328125e+02
-2.839823246002197266e+00,-3.025721013545989990e-01,-1.528058910369873047e+01,-1.572249603271484375e+02
-2.967143535614013672e+00,-3.171149492263793945e-01,-1.388364315032958984e+01,-1.639594268798828125e+02
-2.942281961441040039e+00,-3.306820094585418701e-01,-3.662268638610839844e+00,-1.614500732421875000e+02
-2.794003009796142578e+00,-3.420879244804382324e-01,1.210109043121337891e+01,-1.538042602539062500e+02
-2.717482089996337891e+00,-3.521583378314971924e-01,9.597272872924804688e+00,-1.526965942382812500e+02
-2.609971761703491211e+00,-3.606501221656799316e-01,9.688876152038574219e+00,-1.482245330810546875e+02
-2.402080297470092773e+00,-3.666383922100067139e-01,1.913162422180175781e+01,-1.378367614746093750e+02
-2.092092037200927734e+00,-3.692274093627929688e-01,2.765070724487304688e+01,-1.225852966308593750e+02
-1.679523229598999023e+00,-3.675612509250640869e-01,3.839116668701171875e+01,-1.023877868652343750e+02
-1.365075349807739258e+00,-3.628339171409606934e-01,3.593315124511718750e+01,-8.982245635986328125e+01
-1.142759323120117188e+00,-3.561198413372039795e-01,2.566597557067871094e+01,-8.101950836181640625e+01
-1.016028165817260742e+00,-3.484741151332855225e-01,1.630719566345214844e+01,-7.640327453613281250e+01
-8.781394958496093750e-01,-3.398317992687225342e-01,1.374231147766113281e+01,-6.928209686279296875e+01
-6.956210136413574219e-01,-3.297964036464691162e-01,1.821559333801269531e+01,-5.945650482177734375e+01
-5.160126686096191406e-01,-3.184667229652404785e-01,1.870414161682128906e+01,-5.048679733276367188e+01
-4.319190979003906250e-01,-3.068625628948211670e-01,1.180338001251220703e+01,-4.736486434936523438e+01
-4.113960266113281250e-01,-2.956333756446838379e-01,5.024754047393798828e+00,-4.650942611694335938e+01
-4.415664672851562500e-01,-2.852673828601837158e-01,-7.767725586891174316e-01,-4.774232864379882812e+01
-4.908971786499023438e-01,-2.759129703044891357e-01,-4.158452033996582031e+00,-4.935249710083007812e+01
-6.053690910339355469e-01,-2.681710124015808105e-01,-1.025768852233886719e+01,-5.481747055053710938e+01
-7.854323387145996094e-01,-2.626167833805084229e-01,-1.560120010375976562e+01,-6.339574813842773438e+01
-1.090455532073974609e+00,-2.603904902935028076e-01,-2.570043754577636719e+01,-7.887388610839843750e+01
-1.485621929168701172e+00,-2.622271776199340820e-01,-3.683020782470703125e+01,-9.809729003906250000e+01
-1.887306451797485352e+00,-2.679888904094696045e-01,-4.173097229003906250e+01,-1.164885559082031250e+02
-2.193834066390991211e+00,-2.765277922153472900e-01,-3.636455917358398438e+01,-1.291282958984375000e+02
-2.399092197418212891e+00,-2.866923213005065918e-01,-2.266226959228515625e+01,-1.373503417968750000e+02
-2.449394941329956055e+00,-2.968516349792480469e-01,-9.769139289855957031e+00,-1.377747192382812500e+02
-2.479540348052978516e+00,-3.068044483661651611e-01,-4.547764778137207031e+00,-1.397096862792968750e+02
-2.494849920272827148e+00,-3.164127171039581299e-01,-3.242421388626098633e+00,-1.410524597167968750e+02
-2.485516309738159180e+00,-3.254472315311431885e-01,-7.920396924018859863e-01,-1.410766448974609375e+02
-2.481955528259277344e+00,-3.339943885803222656e-01,-1.660855114459991455e-01,-1.418540344238281250e+02
-2.374902009963989258e+00,-3.410436809062957764e-01,7.956051826477050781e+00,-1.359604644775390625e+02
-2.154412269592285156e+00,-3.455356061458587646e-01,1.954383659362792969e+01,-1.246372985839843750e+02
-1.959268331527709961e+00,-3.478515148162841797e-01,2.026139450073242188e+01,-1.167115478515625000e+02
-1.796788215637207031e+00,-3.484268188476562500e-01,1.679574584960937500e+01,-1.101884155273437500e+02
-1.665892362594604492e+00,-3.476644158363342285e-01,1.367360877990722656e+01,-1.049087524414062500e+02
-1.591676950454711914e+00,-3.461979627609252930e-01,8.589639663696289062e+00,-1.025107498168945312e+02
-1.487048625946044922e+00,-3.437585234642028809e-01,1.040643310546875000e+01,-9.711362457275390625e+01
-1.364933729171752930e+00,-3.402199447154998779e-01,1.366597557067871094e+01,-9.107054138183593750e+01
-1.284780740737915039e+00,-3.360567390918731689e-01,1.071941089630126953e+01,-8.788435363769531250e+01
-1.259388923645019531e+00,-3.318477869033813477e-01,5.299563407897949219e+00,-8.733844757080078125e+01
-1.281661272048950195e+00,-3.280720114707946777e-01,-4.027267396450042725e-01,-8.880921936035156250e+01
-1.365703344345092773e+00,-3.253254294395446777e-01,-5.219520568847656250e+00,-9.335727691650390625e+01
-1.466310739517211914e+00,-3.237222731113433838e-01,-9.944711685180664062e+00,-9.793557739257812500e+01
-1.503446340560913086e+00,-3.225705921649932861e-01,-6.143184661865234375e+00,-9.832199096679687500e+01
-1.482628107070922852e+00,-3.212683498859405518e-01,5.285709500312805176e-01,-9.623704528808593750e+01
-1.502258300781250000e+00,-3.202275037765502930e-01,-1.547764897346496582e+00,-9.772762298583984375e+01
-1.607622623443603516e+00,-3.202923536300659180e-01,-7.631734371185302734e+00,-1.039194183349609375e+02
-1.766235351562500000e+00,-3.219400644302368164e-01,-1.449432945251464844e+01,-1.120301971435546875e+02
-1.920001506805419922e+00,-3.250430524349212646e-01,-1.549432945251464844e+01,-1.190258789062500000e+02
-2.074335575103759766e+00,-3.295342624187469482e-01,-1.389890956878662109e+01,-1.262787246704101562e+02
-2.146433830261230469e+00,-3.345218598842620850e-01,-1.109738349914550781e+01,-1.284669036865234375e+02
-2.144746541976928711e+00,-3.392432332038879395e-01,-2.364558696746826172e+00,-1.275269622802734375e+02
-2.160652399063110352e+00,-3.438875973224639893e-01,-6.393679380416870117e-01,-1.289956207275390625e+02
-2.134561777114868164e+00,-3.480388224124908447e-01,2.269028902053833008e+00,-1.274946899414062500e+02
-2.106112718582153320e+00,-3.516979813575744629e-01,3.711776971817016602e+00,-1.265534210205078125e+02
-2.032512664794921875e+00,-3.544382154941558838e-01,6.047655105590820312e+00,-1.227635498046875000e+02
-1.898063421249389648e+00,-3.556969463825225830e-01,1.168124294281005859e+01,-1.158644561767578125e+02
-1.718574762344360352e+00,-3.550978302955627441e-01,1.850566864013671875e+01,-1.070823287963867188e+02
-1.579989433288574219e+00,-3.531428575515747070e-01,1.589498233795166016e+01,-1.015149230957031250e+02
-1.512308359146118164e+00,-3.506087660789489746e-01,9.177426338195800781e+00,-9.955661773681640625e+01
-1.394966363906860352e+00,-3.470279872417449951e-01,1.100185298919677734e+01,-9.314238739013671875e+01
-1.239383935928344727e+00,-3.420704305171966553e-01,1.584918117523193359e+01,-8.511292266845703125e+01
-1.087341785430908203e+00,-3.358402848243713379e-01,1.740643310546875000e+01,-7.786586761474609375e+01
-1.000859737396240234e+00,-3.290568888187408447e-01,1.296368503570556641e+01,-7.456948852539062500e+01
-9.906990528106689453e-01,-3.225110173225402832e-01,4.994219779968261719e+00,-7.485512542724609375e+01
-9.738030433654785156e-01,-3.161234855651855469e-01,2.047654867172241211e+00,-7.336824798583984375e+01
-9.133005142211914062e-01,-3.094503283500671387e-01,6.574372291564941406e+00,-6.926872253417968750e+01
-8.892884254455566406e-01,-3.028706908226013184e-01,5.582005977630615234e+00,-6.822526550292968750e+01
-9.702064990997314453e-01,-2.974292337894439697e-01,-2.837841272354125977e+00,-7.314834594726562500e+01
-1.157081365585327148e+00,-2.941285967826843262e-01,-1.383020782470703125e+01,-8.297061920166015625e+01
-1.359903812408447266e+00,-2.930212020874023438e-01,-1.770807075500488281e+01,-9.209368896484375000e+01
-1.514503240585327148e+00,-2.935151457786560059e-01,-1.456303215026855469e+01,-9.809391784667968750e+01
-1.646794795989990234e+00,-2.953073382377624512e-01,-1.273860454559326172e+01,-1.037017288208007812e+02
-1.776703357696533203e+00,-2.983090281486511230e-01,-1.247906303405761719e+01,-1.096796722412109375e+02
-1.923991441726684570e+00,-3.026334643363952637e-01,-1.364700126647949219e+01,-1.169073562622070312e+02
-2.098606586456298828e+00,-3.084878623485565186e-01,-1.625005531311035156e+01,-1.256674423217773438e+02
-2.223718643188476562e+00,-3.153006434440612793e-01,-1.399814701080322266e+01,-1.309584655761718750e+02
-2.309130430221557617e+00,-3.226269185543060303e-01,-8.280589103698730469e+00,-1.347246093750000000e+02
-2.428640842437744141e+00,-3.307819664478302002e-01,-9.906543731689453125e+00,-1.413997497558593750e+02
-2.548181056976318359e+00,-3.397246897220611572e-01,-1.229585647583007812e+01,-1.475412139892578125e+02
-2.580944538116455078e+00,-3.485478758811950684e-01,-6.204253673553466797e+00,-1.482860412597656250e+02
-2.450411319732666016e+00,-3.556246161460876465e-01,5.459868907928466797e+00,-1.402862091064453125e+02
-2.297209978103637695e+00,-3.608154654502868652e-01,1.550567054748535156e+01,-1.336277008056640625e+02
-2.157522916793823242e+00,-3.643499314785003662e-01,1.594841766357421875e+01,-1.280536346435546875e+02
-1.960261106491088867e+00,-3.657350540161132812e-01,1.836063194274902344e+01,-1.184555740356445312e+02
-1.790855884552001953e+00,-3.653568625450134277e-01,2.110108947753906250e+01,-1.114480895996093750e+02
-1.666772603988647461e+00,-3.637567460536956787e-01,1.585681438446044922e+01,-1.066340255737304688e+02
-1.588413953781127930e+00,-3.614530563354492188e-01,1.036826610565185547e+01,-1.037752609252929688e+02
-1.500444889068603516e+00,-3.583848476409912109e-01,9.734678268432617188e+00,-9.942510223388671875e+01
-1.238434314727783203e+00,-3.528499603271484375e-01,2.290261650085449219e+01,-8.420841979980468750e+01
-1.012507677078247070e+00,-3.453325331211090088e-01,2.487971496582031250e+01,-7.416209411621093750e+01
-9.420390129089355469e-01,-3.374862968921661377e-01,1.308582305908203125e+01,-7.308226776123046875e+01
-1.009002685546875000e+00,-3.307020068168640137e-01,-1.784406065940856934e+00,-7.784285736083984375e+01
-1.047786951065063477e+00,-3.246447741985321045e-01,-3.685169458389282227e+00,-7.845864868164062500e+01
-1.030268907546997070e+00,-3.187152147293090820e-01,1.612540483474731445e+00,-7.609913635253906250e+01
-1.059587955474853516e+00,-3.133753240108489990e-01,-6.164671778678894043e-01,-7.771379852294921875e+01
-1.152539014816284180e+00,-3.092319667339324951e-01,-6.723337650299072266e+00,-8.255239105224609375e+01
-1.260821819305419922e+00,-3.063785731792449951e-01,-1.031112384796142578e+01,-8.732551574707031250e+01
-1.370620965957641602e+00,-3.047658801078796387e-01,-1.008974933624267578e+01,-9.203811645507812500e+01
-1.446766376495361328e+00,-3.039952516555786133e-01,-6.944711685180664062e+00,-9.471712493896484375e+01
-1.536054849624633789e+00,-3.041560351848602295e-01,-7.234787940979003906e+00,-9.890628814697265625e+01
-1.616794109344482422e+00,-3.051161766052246094e-01,-7.746238231658935547e+00,-1.024067459106445312e+02
-1.659430742263793945e+00,-3.064546585083007812e-01,-4.387459754943847656e+00,-1.037331771850585938e+02
-1.704262018203735352e+00,-3.081745505332946777e-01,-3.356925249099731445e+00,-1.059167938232421875e+02
-1.777786016464233398e+00,-3.105436861515045166e-01,-5.608833789825439453e+00,-1.099045104980468750e+02
-1.826375961303710938e+00,-3.132802546024322510e-01,-4.593566417694091797e+00,-1.118657455444335938e+02
-1.829876899719238281e+00,-3.159150183200836182e-01,-6.622686982154846191e-01,-1.114668807983398438e+02
-1.832313299179077148e+00,-3.184423744678497314e-01,6.583419442176818848e-01,-1.118008728027343750e+02
-1.839266538619995117e+00,-3.209129273891448975e-01,-8.974963426589965820e-02,-1.124287261962890625e+02
-1.823400259017944336e+00,-3.231012523174285889e-01,1.589639663696289062e+00,-1.115321121215820312e+02
-1.792656660079956055e+00,-3.248727619647979736e-01,2.604906797409057617e+00,-1.100814666748046875e+02
-1.780359745025634766e+00,-3.264327049255371094e-01,2.375899314880371094e+00,-1.100219192504882812e+02
-1.746158838272094727e+00,-3.275726735591888428e-01,3.215593814849853516e+00,-1.082312850952148438e+02
-1.688436508178710938e+00,-3.280783891677856445e-01,5.627807617187500000e+00,-1.053126831054687500e+02
-1.624663591384887695e+00,-3.279210925102233887e-01,6.322463989257812500e+00,-1.023764038085937500e+02
-1.571532487869262695e+00,-3.272403776645660400e-01,6.269029140472412109e+00,-1.001581802368164062e+02
-1.506498575210571289e+00,-3.259433209896087646e-01,7.223227500915527344e+00,-9.695046997070312500e+01
-1.426501512527465820e+00,-3.239111602306365967e-01,8.017120361328125000e+00,-9.295648956298828125e+01
-1.348935365676879883e+00,-3.212049305438995361e-01,8.696510314941406250e+00,-8.931642150878906250e+01
-1.254433393478393555e+00,-3.176890313625335693e-01,9.681242942810058594e+00,-8.450315093994140625e+01
-1.138084411621093750e+00,-3.131854236125946045e-01,1.103238773345947266e+01,-7.854227447509765625e+01
-1.017392635345458984e+00,-3.077000677585601807e-01,1.188734912872314453e+01,-7.260865020751953125e+01
-8.946785926818847656e-01,-3.012618422508239746e-01,1.225376224517822266e+01,-6.653488922119140625e+01
-7.588958740234375000e-01,-2.937877178192138672e-01,1.316215896606445312e+01,-5.958582305908203125e+01
-6.277003288269042969e-01,-2.853753268718719482e-01,1.440643310546875000e+01,-5.306477355957031250e+01
-4.735889434814453125e-01,-2.758424580097198486e-01,1.547513580322265625e+01,-4.493054962158203125e+01
-3.028464317321777344e-01,-2.650787830352783203e-01,1.627666091918945312e+01,-3.605607223510742188e+01
-1.308050155639648438e-01,-2.531328797340393066e-01,1.765834045410156250e+01,-2.728462028503417969e+01
4.914474487304687500e-02,-2.399847954511642456e-01,1.823085975646972656e+01,-1.792891693115234375e+01
2.326245307922363281e-01,-2.256593108177185059e-01,1.886444854736328125e+01,-8.381687164306640625e+00
4.296851158142089844e-01,-2.100794911384582520e-01,2.004001998901367188e+01,2.066783905029296875e+00
6.382250785827636719e-01,-1.931932568550109863e-01,2.151330375671386719e+01,1.311075782775878906e+01
8.578405380249023438e-01,-1.749551892280578613e-01,2.255147171020507812e+01,2.476730728149414062e+01
1.088178634643554688e+00,-1.553256511688232422e-01,2.345986747741699219e+01,3.702563858032226562e+01
1.334301948547363281e+00,-1.342163383960723877e-01,2.507055473327636719e+01,5.021480560302734375e+01
1.591042518615722656e+00,-1.115951016545295715e-01,2.609345626831054688e+01,6.392638397216796875e+01
1.849117755889892578e+00,-8.752417564392089844e-02,2.726902770996093750e+01,7.767110443115234375e+01
2.130698204040527344e+00,-6.184098124504089355e-02,2.882628059387207031e+01,9.300707244873046875e+01
2.434781551361083984e+00,-3.440111503005027771e-02,3.062780761718750000e+01,1.094881820678710938e+02
2.742918491363525391e+00,-5.251875612884759903e-03,3.206291961669921875e+01,1.259830322265625000e+02
3.060766220092773438e+00,2.561838179826736450e-02,3.187971496582031250e+01,1.431749572753906250e+02
3.383121013641357422e+00,5.816867202520370483e-02,3.348276901245117188e+01,1.606355285644531250e+02
3.736547946929931641e+00,9.262572228908538818e-02,3.596368408203125000e+01,1.801285552978515625e+02
4.092243671417236328e+00,1.289168745279312134e-01,3.745223236083984375e+01,1.993828887939453125e+02
4.446075916290283203e+00,1.669317781925201416e-01,3.833773040771484375e+01,2.186484222412109375e+02
4.727244853973388672e+00,2.058576345443725586e-01,3.366597366333007812e+01,2.335272064208984375e+02
4.782407283782958984e+00,2.433888167142868042e-01,1.425376224517822266e+01,2.355510253906250000e+02
4.562840938568115234e+00,2.768477797508239746e-01,-1.520425319671630859e+01,2.241889495849609375e+02
4.152171611785888672e+00,3.045271039009094238e-01,-3.514318466186523438e+01,2.053385772705078125e+02
3.678486347198486328e+00,3.260856270790100098e-01,-4.790654373168945312e+01,1.854134216308593750e+02
3.298771381378173828e+00,3.427690565586090088e-01,-4.103631591796875000e+01,1.719764251708984375e+02
2.837404251098632812e+00,3.540046215057373047e-01,-4.277677536010742188e+01,1.512565917968750000e+02
2.404141426086425781e+00,3.603457808494567871e-01,-4.521952056884765625e+01,1.332705841064453125e+02
2.054129600524902344e+00,3.628697991371154785e-01,-3.973097229003906250e+01,1.195747833251953125e+02
1.609134674072265625e+00,3.608176410198211670e-01,-4.344852828979492188e+01,9.804613494873046875e+01
1.208142757415771484e+00,3.548581600189208984e-01,-4.687601089477539062e+01,8.057303619384765625e+01
8.369622230529785156e-01,3.454848825931549072e-01,-4.027295684814453125e+01,6.382804870605468750e+01
