204,68,16108,-9,14,-87,2
284,80,16076,-28,-20,-98,3
256,96,16004,-11,-4,-96,2
228,68,16048,-26,-17,-116,3
244,-28,16012,2,-4,-101,2
212,28,16096,-5,0,-78,3
260,156,16148,-19,-5,-88,2
236,64,16096,-27,-1,-98,3
136,-20,16076,-14,22,-76,2
304,36,16228,4,25,-108,3
176,60,16284,-22,-7,-101,2
168,120,16272,-42,3,-93,3
300,72,16192,-46,1,-108,2
240,76,16164,-8,-18,-78,3
264,72,16208,-31,-11,-102,3
276,164,16040,-25,8,-122,2
148,144,15972,-23,51,-96,3
264,124,15960,-23,26,-105,2
248,104,15932,-33,48,-94,3
200,252,16036,-52,65,-114,3
128,144,15864,2,32,-96,2
264,176,15976,-23,59,-92,3
144,180,16132,13,28,-83,2
188,144,16116,-17,-7,-85,3
196,140,16060,-10,-36,-103,3
164,124,16088,-24,-35,-95,2
84,44,16160,12,-70,-80,3
244,184,16360,-46,-46,-92,2
172,144,16100,-6,-12,-94,3
240,168,16076,0,-5,-76,2
168,152,16120,-13,-13,-85,3
188,132,16168,11,-1,-59,3
292,96,16340,-30,-6,-77,2
260,248,16200,-43,1,-97,3
232,-40,16288,-16,31,-81,2
240,12,16028,-31,15,-94,3
296,68,16052,-27,-18,-72,2
336,68,16036,-66,9,-96,3
180,-136,15852,-38,26,-82,2
260,-60,15976,-50,-4,-78,3
188,120,15852,3,26,-92,2
172,-20,16004,-12,11,-104,3
160,-8,15916,-21,-1,-97,3
184,-12,16132,-24,22,-82,2
288,-76,16108,21,-20,-82,3
272,-96,15936,-38,-14,-107,3
196,-112,16060,-9,-12,-76,2
168,-124,16232,0,-37,-104,3
272,-108,16160,-31,-28,-69,3
192,40,16196,-6,-38,-90,2
264,-20,16244,-16,-22,-129,3
340,-40,16252,-16,9,-111,2
260,24,16236,-36,-16,-88,3
316,112,16180,-18,15,-117,3
260,176,16104,-39,18,-94,2
196,36,16148,-55,43,-107,3
276,44,16016,-7,53,-90,2
204,108,16032,-23,52,-97,3
124,44,16100,-30,38,-113,3
240,168,15880,-34,-3,-107,2
236,124,15976,-1,9,-103,3
132,168,16016,-24,-17,-90,2
260,128,16000,0,-28,-110,3
92,88,15980,-40,-17,-79,3
252,96,15900,-8,-38,-87,2
216,196,16072,-1,-14,-74,3
224,244,16020,-15,-30,-114,2
196,132,16116,-22,-28,-107,3
240,168,16068,-8,-2,-82,3
212,192,16012,-15,-2,-110,2
300,140,16176,-13,-4,-79,3
276,240,16172,-12,-17,-107,3
248,108,16192,-36,-13,-80,2
252,108,16112,-15,4,-92,3
308,156,16204,0,-1,-111,2
260,64,16324,-53,2,-89,3
340,44,16212,-54,14,-82,2
152,-8,16184,-24,6,-92,3
168,-76,16116,-10,-7,-101,2
256,0,16216,-37,38,-96,3
124,56,15916,-28,50,-96,2
252,-32,16132,-56,45,-90,3
264,-40,15828,-14,38,-82,2
280,12,16008,-6,19,-111,3
148,-56,16024,-8,4,-84,2
236,-24,16008,-24,-17,-89,3
252,-48,15984,36,-35,-105,3
208,92,16076,-9,-56,-92,2
184,60,16128,5,-33,-113,3
280,8,16004,-29,-27,-108,2
316,-8,16212,-9,-15,-91,3
340,-4,16112,-14,17,-92,2
240,40,16188,6,13,-87,3
248,60,16288,-26,2,-106,2
236,148,16016,-14,41,-99,3
196,76,16140,-12,55,-97,2
88,56,16196,-26,41,-84,3
128,56,16224,-21,12,-99,2
44,128,16176,-30,10,-87,3
84,220,15992,-58,46,-105,2
172,104,16056,-39,-17,-101,3
180,132,16064,-25,21,-92,3
264,156,16036,-19,14,-97,2
184,120,15940,-24,29,-93,3
200,160,15972,-16,41,-92,2
116,168,16000,-5,33,-103,3
132,196,15860,-6,27,-100,3
160,236,15884,-8,9,-101,2
220,144,15948,-13,-6,-91,3
116,176,16088,-14,-43,-80,2
256,176,16060,-28,-60,-88,3
220,132,16072,-35,-58,-85,3
208,64,16168,-7,-79,-104,2
256,184,16324,-23,-58,-88,3
332,200,16300,-51,-49,-70,3
432,56,16192,-14,9,-103,2
228,40,16088,-22,11,-93,3
160,-36,16172,-21,27,-65,2
156,40,16328,-27,57,-106,3
276,-20,16020,-42,94,-108,3
180,-40,16140,-22,28,-105,2
308,-36,16108,-31,33,-92,3
88,8,16168,-50,12,-99,2
268,48,16084,-52,-15,-98,3
264,-64,16084,-35,-18,-104,3
236,-240,16060,-2,-37,-103,2
240,-60,16220,-21,-34,-88,3
316,-32,16100,-34,-31,-96,3
284,-8,16188,-2,-9,-92,2
312,-132,15840,-1,31,-81,3
344,4,16116,3,28,-89,2
252,60,16140,-17,33,-93,2
232,52,16052,-12,41,-105,3
320,-8,16000,1,-15,-102,3
132,32,16176,-8,-8,-93,2
276,-12,16228,-5,-32,-94,3
184,68,16184,-20,-24,-114,2
192,140,16184,-6,-6,-106,3
276,140,16176,-17,7,-103,2
164,152,16260,-33,-23,-92,3
156,244,16152,-31,34,-105,3
220,136,15964,-52,46,-100,2
120,148,16040,-14,54,-97,3
276,140,16000,0,53,-96,2
216,236,16044,-29,31,-70,3
96,208,16160,-29,22,-101,3
56,136,15928,-21,4,-72,2
144,188,16064,-10,-38,-73,3
168,196,16220,-14,-22,-66,2
172,216,16072,-31,-29,-74,3
200,124,15984,-9,-31,-88,3
124,204,16108,-1,-14,-77,2
288,200,15876,-30,-38,-92,3
248,124,16172,-35,-1,-94,3
176,52,16136,5,-16,-81,2
196,112,16192,-34,0,-93,2
324,164,16192,-10,-18,-67,3
268,152,16180,-21,-8,-104,3
272,40,16068,-21,28,-83,2
224,16,16300,-47,33,-81,3
156,16,16396,10,-27,-70,2
260,108,16236,-54,11,-85,3
180,44,15848,-16,-1,-84,2
200,-208,16084,-34,20,-78,3
300,56,16156,8,1,-69,2
228,0,15984,-25,-2,-64,3
284,-52,16124,-40,12,-91,2
212,-164,15988,-17,15,-112,3
224,-44,16016,0,-4,-93,3
244,-152,16248,-6,-23,-101,2
224,0,16120,-25,-7,-67,3
240,-20,16092,-25,-15,-93,2
40,-76,16204,-18,-71,-72,3
-488,-184,16032,-46,-318,-27,3
-560,112,15984,-139,-1051,-62,3
-1148,44,15768,-276,-2065,-40,3
-632,116,15552,-414,-2901,-98,3
-20,92,16248,-498,-3334,-124,3
916,-4,16364,-486,-2927,-136,3
1528,-124,16604,-399,-2119,-164,3
1620,-88,16216,-198,-1030,-126,3
1460,-180,16592,-46,-92,-117,3
1112,184,16228,43,634,-74,3
880,112,16272,79,990,-83,2
320,-196,16192,165,993,-151,3
216,-12,15924,142,851,-130,3
300,136,16020,122,755,-162,3
460,100,16032,107,875,-159,3
1132,56,16008,151,1373,-105,2
1288,-348,16420,338,1949,-125,3
776,168,16156,474,2575,-120,3
604,336,16176,467,2920,-60,3
0,224,16164,425,2925,-106,3
-268,300,16268,339,2532,-103,3
-704,376,15904,230,1873,-140,3
-608,288,15900,158,1276,-115,3
-300,60,16084,127,894,-96,2
60,224,16088,132,749,-99,3
20,188,16084,78,725,-104,2
156,88,16180,75,731,-113,3
160,36,16108,119,705,-66,3
-4,132,16120,100,617,-88,2
-124,144,16056,69,492,-86,3
-552,156,16172,98,220,-42,3
-476,456,15884,3,-91,-25,2
-392,228,16164,-20,-432,-54,3
-264,256,15920,-67,-559,-11,3
-180,216,15932,-51,-524,69,3
-260,196,15900,-55,-774,163,2
-36,248,15824,-95,-1065,50,3
-520,268,15996,-172,-1114,166,3
168,36,16124,-168,-1142,206,3
-256,156,16132,-132,-1226,217,3
116,164,15980,-172,-1402,252,3
196,152,16128,-200,-1418,235,3
420,12,16188,-211,-1277,245,3
560,-100,16296,-157,-1074,245,3
780,92,16200,-162,-773,244,3
1400,292,16388,-100,-665,79,3
-496,-152,16292,-56,-337,211,2
212,420,16068,-2,-344,458,3
912,0,15988,-100,-385,202,3
1408,-48,16268,-37,-67,32,2
992,-220,16424,138,370,49,3
1408,-36,16376,284,1043,14,3
-88,-272,15784,184,1114,169,3
-104,188,16144,208,633,26,2
48,212,15824,40,509,-46,3
344,-172,16060,73,504,-20,3
532,-240,15840,161,656,-6,2
388,-76,16104,178,692,-13,3
88,100,16216,195,644,-6,3
-104,180,16308,174,491,30,2
-296,64,16128,133,229,91,3
-404,204,16128,105,-47,93,2
-232,76,16052,83,-391,130,3
-156,-116,15988,29,-636,139,3
124,-4,16136,48,-791,136,3
492,76,16164,83,-834,78,2
128,-48,16280,103,-878,37,3
-32,32,16432,150,-943,19,2
216,88,16224,91,-1006,-40,3
484,132,16364,172,-954,-25,3
560,108,16264,192,-756,-42,3
680,-212,16372,275,-539,-36,2
892,-212,15868,389,-225,-94,3
776,-228,16516,564,130,20,3
588,-168,16992,769,528,130,3
684,-60,16808,972,917,206,2
1180,-548,16160,1043,1317,219,3
528,-428,15764,1264,1592,368,3
312,-396,16440,1468,1799,524,3
-160,-544,17204,1757,1930,639,3
-408,-168,16524,1869,2035,794,3
-1192,-460,17592,2338,1956,1178,4
-16328,-9528,32767,10088,1856,5090,3
-4200,-2048,18528,11177,5836,7198,3
2516,5732,9352,9913,5847,7651,3
4772,5852,7352,6791,4206,6048,3
4872,3112,8572,3747,2014,3629,3
4156,960,10152,2625,265,2074,3
3164,440,12028,1424,-720,1152,3
1672,1208,13900,896,-1038,518,3
792,1044,15488,617,-980,311,3
368,396,16980,751,-351,345,3
140,188,17972,1131,345,489,3
-80,184,17760,1481,660,601,3
-316,96,17156,1797,520,596,2
-400,492,16036,1842,102,510,3
-564,1056,14736,1596,-487,417,3
16,1272,14364,1201,-915,299,3
576,1412,14712,767,-1119,126,3
692,1248,15268,476,-1093,-27,3
508,900,15780,319,-1098,-192,3
320,820,16244,384,-1263,-300,3
92,732,16512,376,-1306,-396,3
112,712,16392,409,-1241,-449,3
188,760,16320,406,-1211,-458,3
100,608,16396,464,-1312,-632,2
48,316,16400,475,-1479,-884,3
-116,284,16220,396,-1782,-1244,3
-560,1080,16336,301,-2253,-1518,4
52,928,16296,268,-2836,-1452,3
268,748,16696,406,-3258,-1561,3
368,644,17152,620,-3735,-1756,3
336,704,17232,826,-4320,-1932,3
296,884,17456,1013,-4896,-2060,3
208,1220,17956,1142,-5665,-2308,3
-536,1600,19120,1621,-6719,-2807,3
-1288,820,19472,2083,-8560,-2807,4
-1388,996,19692,2558,-10021,-2813,3
-2140,2972,21144,1581,-10906,-3703,3
-4164,3952,23428,-2150,-10879,-5353,4
-5136,2388,22392,-5369,-13358,-5246,3
-2924,2172,21372,-7027,-15665,-4780,4
-700,2484,19620,-7312,-17890,-4814,3
-200,1896,18156,-6603,-20134,-4833,4
156,1228,16792,-5386,-22141,-4737,3
552,1160,15988,-4045,-23531,-4515,4
1140,1120,15900,-2774,-24352,-4133,3
1616,1300,15704,-1419,-24809,-3556,4
1760,1200,15724,-306,-25082,-3006,3
1848,1136,15776,346,-25334,-2619,3
1700,1128,16192,641,-25461,-2319,4
1384,1072,16776,697,-25799,-2016,3
1220,728,17672,501,-26277,-1845,3
1100,572,18212,197,-26962,-1637,3
1052,528,18600,-169,-27660,-1429,4
916,740,18932,-596,-28559,-1195,3
672,928,18728,-960,-29641,-982,3
904,752,18472,-1285,-30752,-756,3
1336,420,18100,-1492,-31805,-580,3
1784,24,18108,-1545,-32712,-445,4
2200,-68,17960,-1407,-32768,-285,3
2728,184,17680,-1155,-32768,-130,3
3240,100,17152,-927,-32768,148,3
3840,-104,16732,-753,-32768,444,3
4228,-308,16292,-659,-32768,765,4
4496,-344,16012,-584,-32768,1089,3
4752,-632,16040,-466,-32768,1220,3
4748,-980,16464,-330,-32768,1232,3
4352,-1128,16984,-146,-32768,1140,4
4272,-1368,17584,0,-32768,997,3
4116,-1328,18264,53,-32768,873,3
4208,-1056,18536,48,-32768,782,3
4060,-608,18748,-204,-32768,770,3
4036,84,18024,-781,-32768,890,3
4432,600,17420,-1518,-32768,1106,4
5108,856,16128,-2452,-32768,1261,3
4692,704,16136,-3193,-32768,1479,3
4912,552,15984,-3912,-32768,1348,3
4732,-440,16660,-3015,-32768,1492,4
5388,-40,14284,-2491,-32768,1087,3
4724,112,14284,-2610,-32768,801,3
5176,-440,13748,-2073,-32768,541,4
6600,-492,12144,-1632,-32768,271,3
7320,-628,12340,-997,-32768,39,3
8676,56,10812,-685,-32768,32,3
9688,376,9688,-789,-32768,101,3
9928,260,9848,-958,-32768,206,3
10416,372,9440,-1092,-32768,555,3
10764,596,8904,-1482,-32768,854,3
11084,344,8332,-1974,-32768,1155,4
11268,208,7488,-2459,-32768,1469,3
11660,380,6784,-2826,-32768,1643,3
12268,336,6356,-3001,-32768,1713,4
12740,196,6112,-2884,-32768,1827,3
13340,-256,5568,-2737,-32768,1686,3
13560,-1092,5288,-2375,-32768,1290,4
13636,-1864,4972,-1973,-32768,626,3
13484,-2124,4864,-1488,-32768,0,3
13416,-1976,4648,-1073,-32768,-563,4
13740,-1248,4124,-748,-32768,-1150,3
14152,-688,3956,-618,-32768,-1740,4
13684,-1264,4324,-409,-32768,-2398,3
14076,-320,3172,-298,-32768,-2735,3
13984,104,2820,-399,-32768,-2974,4
14212,244,1992,-767,-32253,-3343,3
13836,-544,2188,-1248,-30785,-3823,3
13888,-292,1668,-1757,-28997,-4330,4
12948,536,1264,-2546,-27097,-4592,3
12392,964,1080,-3329,-25139,-4905,4
12296,576,908,-4063,-23266,-5392,3
12564,264,872,-5002,-21585,-6011,3
12864,-104,664,-5872,-20266,-6578,4
13748,-292,496,-6672,-18960,-7089,3
14552,-128,-172,-7236,-17702,-7367,3
15388,212,-444,-7726,-16322,-7466,4
16800,188,-688,-7960,-14991,-7256,3
18076,256,-1180,-7887,-14114,-6923,4
19612,16,-1372,-7738,-13216,-6424,3
20888,116,-2064,-7537,-12558,-5787,3
21616,348,-2464,-7351,-12028,-4838,4
21380,1316,-2772,-7089,-11524,-3605,3
20924,1940,-2736,-6671,-11065,-2230,4
20276,1988,-1804,-5794,-10290,-936,3
19544,1356,-1088,-4734,-9445,87,4
