# angle, angle_rate, angle_acce, power
2.206802368164062500e+00,2.967076897621154785e-01,-1.199814701080322266e+01,1.244280776977539062e+02
2.008114337921142578e+00,3.019534647464752197e-01,-1.838746070861816406e+01,1.143407745361328125e+02
1.740963220596313477e+00,3.042654097080230713e-01,-2.686074256896972656e+01,1.015552444458007812e+02
1.475038170814514160e+00,3.038025200366973877e-01,-3.025005531311035156e+01,8.980499267578125000e+01
1.203007936477661133e+00,3.006424605846405029e-01,-3.079967498779296875e+01,7.739174652099609375e+01
9.447081089019775391e-01,2.950574159622192383e-01,-2.961646842956542969e+01,6.570434570312500000e+01
7.584869861602783203e-01,2.878894209861755371e-01,-2.537219238281250000e+01,5.808910751342773438e+01
6.356076002120971680e-01,2.798510193824768066e-01,-1.880730819702148438e+01,5.302580261230468750e+01
5.763374567031860352e-01,2.716218233108520508e-01,-1.191417694091796875e+01,5.075391387939453125e+01
5.548110008239746094e-01,2.635888457298278809e-01,-6.105016708374023438e+00,4.970130538940429688e+01
5.582745075225830078e-01,2.559921443462371826e-01,-3.959978580474853516e+00,4.956422424316406250e+01
5.539867281913757324e-01,2.487323880195617676e-01,-3.730971097946166992e+00,4.853035354614257812e+01
6.310436725616455078e-01,2.426061928272247314e-01,1.772845745086669922e+00,5.279324340820312500e+01
8.029853105545043945e-01,2.385057359933853149e-01,1.068124294281005859e+01,6.168047332763671875e+01
1.027504682540893555e+00,2.368555068969726562e-01,1.966597557067871094e+01,7.236512756347656250e+01
1.244103312492370605e+00,2.374537587165832520e-01,2.120032501220703125e+01,8.183307647705078125e+01
1.409723281860351562e+00,2.396783083677291870e-01,1.522322750091552734e+01,8.843805694580078125e+01
1.577440500259399414e+00,2.434687912464141846e-01,1.328429603576660156e+01,9.624044799804687500e+01
1.760156750679016113e+00,2.488969117403030396e-01,1.589498233795166016e+01,1.050950622558593750e+02
1.909305691719055176e+00,2.555451393127441406e-01,1.396368503570556641e+01,1.117161712646484375e+02
2.009246587753295898e+00,2.628603279590606689e-01,9.284296035766601562e+00,1.159513015747070312e+02
2.132593870162963867e+00,2.710432708263397217e-01,9.108723640441894531e+00,1.226064224243164062e+02
2.237335920333862305e+00,2.798644602298736572e-01,9.253762245178222656e+00,1.277489852905273438e+02
2.297349691390991211e+00,2.888447344303131104e-01,5.757578372955322266e+00,1.304655914306640625e+02
2.335014343261718750e+00,2.977526485919952393e-01,1.650708436965942383e+00,1.325912780761718750e+02
2.359321594238281250e+00,3.064582049846649170e-01,6.736091375350952148e-01,1.342696228027343750e+02
2.367679357528686523e+00,3.148120939731597900e-01,-6.775358915328979492e-01,1.351638946533203125e+02
2.353213310241699219e+00,3.226036429405212402e-01,-2.326390743255615234e+00,1.348735809326171875e+02
2.281310796737670898e+00,3.292865753173828125e-01,-6.417994022369384766e+00,1.313212890625000000e+02
2.180171251296997070e+00,3.346239328384399414e-01,-1.115845203399658203e+01,1.268550186157226562e+02
2.078175544738769531e+00,3.386744856834411621e-01,-1.317371940612792969e+01,1.227353515625000000e+02
1.960859656333923340e+00,3.413493633270263672e-01,-1.405921554565429688e+01,1.175467376708984375e+02
1.814468741416931152e+00,3.424265980720520020e-01,-1.615845298767089844e+01,1.106737213134765625e+02
1.676145434379577637e+00,3.420667052268981934e-01,-1.669280433654785156e+01,1.046835021972656250e+02
1.560412645339965820e+00,3.405674993991851807e-01,-1.466990184783935547e+01,9.983947753906250000e+01
1.422837734222412109e+00,3.377675116062164307e-01,-1.457829952239990234e+01,9.310821533203125000e+01
1.304994225502014160e+00,3.339290916919708252e-01,-1.376913928985595703e+01,8.789241027832031250e+01
1.198786258697509766e+00,3.292205035686492920e-01,-1.299814701080322266e+01,8.295984649658203125e+01
1.096817016601562500e+00,3.237276375293731689e-01,-1.335692501068115234e+01,7.800519561767578125e+01
1.008769392967224121e+00,3.176289498805999756e-01,-1.261646747589111328e+01,7.377941894531250000e+01
9.334748983383178711e-01,3.110822439193725586e-01,-8.921811103820800781e+00,7.005152130126953125e+01
8.965867757797241211e-01,3.044939935207366943e-01,-6.685169696807861328e+00,6.847378540039062500e+01
8.617557287216186523e-01,2.978868484497070312e-01,-5.166085720062255859e+00,6.633245086669921875e+01
8.815932273864746094e-01,2.918084263801574707e-01,-1.845474839210510254e+00,6.759777069091796875e+01
9.235026836395263672e-01,2.864530384540557861e-01,1.246128201484680176e+00,6.932162475585937500e+01
9.281182289123535156e-01,2.814115583896636963e-01,-5.859328508377075195e-01,6.836572265625000000e+01
9.108726978302001953e-01,2.764497101306915283e-01,-3.639368057250976562e+00,6.673049926757812500e+01
8.800351619720458984e-01,2.714275717735290527e-01,-5.166085720062255859e+00,6.463843536376953125e+01
8.163617849349975586e-01,2.660197913646697998e-01,-8.150817871093750000e+00,6.071541213989257812e+01
7.124494314193725586e-01,2.598433196544647217e-01,-1.151723098754882812e+01,5.481024932861328125e+01
6.023974418640136719e-01,2.528751194477081299e-01,-1.297524547576904297e+01,4.916945648193359375e+01
5.058217048645019531e-01,2.452895641326904297e-01,-1.276913928985595703e+01,4.441506958007812500e+01
3.901738226413726807e-01,2.369268238544464111e-01,-1.329585647583007812e+01,3.815981292724609375e+01
2.497662603855133057e-01,2.275781333446502686e-01,-1.528822326660156250e+01,3.061472892761230469e+01
1.102359592914581299e-01,2.173015922307968140e-01,-1.682257461547851562e+01,2.347833251953125000e+01
-5.114071816205978394e-02,2.059250921010971069e-01,-1.828059005737304688e+01,1.486370849609375000e+01
-2.285072803497314453e-01,1.933437734842300415e-01,-2.012791824340820312e+01,5.531948566436767578e+00
-4.331905245780944824e-01,1.793446689844131470e-01,-2.241799545288085938e+01,-5.345597267150878906e+00
-6.467349529266357422e-01,1.639100760221481323e-01,-2.334165954589843750e+01,-1.642217254638671875e+01
-8.599632978439331055e-01,1.471149474382400513e-01,-2.421952247619628906e+01,-2.745231819152832031e+01
-1.093924760818481445e+00,1.288199424743652344e-01,-2.570807075500488281e+01,-3.992041397094726562e+01
-1.336081624031066895e+00,1.090181320905685425e-01,-2.760883522033691406e+01,-5.267133712768554688e+01
-1.600841760635375977e+00,8.755881339311599731e-02,-2.931875801086425781e+01,-6.683879089355468750e+01
-1.890470623970031738e+00,6.427616626024246216e-02,-3.152486419677734375e+01,-8.232083892822265625e+01
-2.206317663192749023e+00,3.899918124079704285e-02,-3.393708038330078125e+01,-9.917718505859375000e+01
-2.540318250656127930e+00,1.164603792130947113e-02,-3.588364410400390625e+01,-1.168911285400390625e+02
-2.887917041778564453e+00,-1.781543344259262085e-02,-3.765463638305664062e+01,-1.353279113769531250e+02
-3.218127727508544922e+00,-4.910593852400779724e-02,-3.720425415039062500e+01,-1.526194610595703125e+02
-3.556594610214233398e+00,-8.221658319234848022e-02,-3.741799545288085938e+01,-1.709123382568359375e+02
-3.816365957260131836e+00,-1.162694171071052551e-01,-3.231875991821289062e+01,-1.842655487060546875e+02
-4.025107860565185547e+00,-1.507070213556289673e-01,-2.469280433654785156e+01,-1.959023742675781250e+02
-4.213455677032470703e+00,-1.853062212467193604e-01,-2.231112480163574219e+01,-2.072054290771484375e+02
-4.245311737060546875e+00,-2.184940278530120850e-01,-1.145616149902343750e+01,-2.090270538330078125e+02
-4.033359527587890625e+00,-2.479029148817062378e-01,1.094841861724853516e+01,-1.981621398925781250e+02
-3.752787113189697266e+00,-2.730356454849243164e-01,2.311635589599609375e+01,-1.870000610351562500e+02
-3.528067350387573242e+00,-2.946645319461822510e-01,2.034536361694335938e+01,-1.801947937011718750e+02
-3.228564500808715820e+00,-3.122169375419616699e-01,2.497131729125976562e+01,-1.673504791259765625e+02
-2.889914989471435547e+00,-3.255052566528320312e-01,3.442933273315429688e+01,-1.530049896240234375e+02
-2.542036294937133789e+00,-3.346503376960754395e-01,3.607818984985351562e+01,-1.383868103027343750e+02
-2.111624956130981445e+00,-3.390340805053710938e-01,4.097131729125976562e+01,-1.183503417968750000e+02
-1.680884361267089844e+00,-3.388912081718444824e-01,4.609345626831054688e+01,-9.933492279052734375e+01
-1.394966840744018555e+00,-3.358963429927825928e-01,3.688734817504882812e+01,-8.903447723388671875e+01
-1.213035583496093750e+00,-3.312318623065948486e-01,2.675757789611816406e+01,-8.242450714111328125e+01
-1.041842222213745117e+00,-3.250886797904968262e-01,2.600185203552246094e+01,-7.447053527832031250e+01
-8.702485561370849609e-01,-3.175367414951324463e-01,2.869650840759277344e+01,-6.616204071044921875e+01
-6.261355876922607422e-01,-3.079212605953216553e-01,3.097895240783691406e+01,-5.316033554077148438e+01
-4.457437694072723389e-01,-2.969826161861419678e-01,2.723849296569824219e+01,-4.528565216064453125e+01
-3.478039503097534180e-01,-2.856115400791168213e-01,1.925376129150390625e+01,-4.134127426147460938e+01
-2.942598760128021240e-01,-2.742735445499420166e-01,1.441406726837158203e+01,-3.867485046386718750e+01
-2.662903070449829102e-01,-2.632227540016174316e-01,1.106292247772216797e+01,-3.682633590698242188e+01
-2.552615404129028320e-01,-2.526142299175262451e-01,7.375899314880371094e+00,-3.561291503906250000e+01
-2.951266467571258545e-01,-2.429347932338714600e-01,1.559105277061462402e+00,-3.734367752075195312e+01
-3.182032406330108643e-01,-2.339700907468795776e-01,3.758992254734039307e-01,-3.718863677978515625e+01
-3.544480800628662109e-01,-2.258160561323165894e-01,-1.769138932228088379e+00,-3.823083877563476562e+01
-3.933477401733398438e-01,-2.184587270021438599e-01,-3.952345132827758789e+00,-3.927883911132812500e+01
-4.591649472713470459e-01,-2.121274322271347046e-01,-5.127917766571044922e+00,-4.204914474487304688e+01
-5.793863534927368164e-01,-2.073149234056472778e-01,-9.601200103759765625e+00,-4.785968399047851562e+01
-7.395809888839721680e-01,-2.043449878692626953e-01,-1.509738349914550781e+01,-5.535309600830078125e+01
-8.777327537536621094e-01,-2.029050588607788086e-01,-1.511265087127685547e+01,-6.090994644165039062e+01
-9.864159822463989258e-01,-2.026239484548568726e-01,-1.256303215026855469e+01,-6.514658355712890625e+01
-1.110963940620422363e+00,-2.036023885011672974e-01,-1.317371940612792969e+01,-7.101900482177734375e+01
-1.267319321632385254e+00,-2.060954570770263672e-01,-1.569280433654785156e+01,-7.872753906250000000e+01
-1.406372427940368652e+00,-2.098544090986251831e-01,-1.553249740600585938e+01,-8.491455078125000000e+01
-1.524333357810974121e+00,-2.146050184965133667e-01,-1.333402442932128906e+01,-9.019976806640625000e+01
-1.651059627532958984e+00,-2.203853577375411987e-01,-1.342562770843505859e+01,-9.650756835937500000e+01
-1.796111941337585449e+00,-2.273272126913070679e-01,-1.492944431304931641e+01,-1.039080581665039062e+02
-1.933681726455688477e+00,-2.352976500988006592e-01,-1.508974933624267578e+01,-1.106152725219726562e+02
-2.032578229904174805e+00,-2.438585609197616577e-01,-1.295234489440917969e+01,-1.151145248413085938e+02
-2.060243844985961914e+00,-2.522680461406707764e-01,-5.547764778137207031e+00,-1.158733749389648438e+02
-2.049251317977905273e+00,-2.601471543312072754e-01,4.827694594860076904e-01,-1.154605255126953125e+02
-2.033947229385375977e+00,-2.674792706966400146e-01,1.612540483474731445e+00,-1.154208984375000000e+02
-2.038477182388305664e+00,-2.744900882244110107e-01,-3.798259794712066650e-01,-1.166581344604492188e+02
-2.055426597595214844e+00,-2.813198268413543701e-01,-1.784406065940856934e+00,-1.182923812866210938e+02
-2.008032798767089844e+00,-2.873341739177703857e-01,2.490402936935424805e+00,-1.156319427490234375e+02
-1.896976947784423828e+00,-2.919372320175170898e-01,8.200326919555664062e+00,-1.100390625000000000e+02
-1.820082426071166992e+00,-2.955411970615386963e-01,8.856815338134765625e+00,-1.076115264892578125e+02
-1.788318037986755371e+00,-2.986473143100738525e-01,5.551471710205078125e+00,-1.073227157592773438e+02
-1.743957996368408203e+00,-3.011545240879058838e-01,4.658341884613037109e+00,-1.053840560913085938e+02
-1.656818032264709473e+00,-3.026649653911590576e-01,7.574372291564941406e+00,-1.009200897216796875e+02
-1.552768111228942871e+00,-3.030593693256378174e-01,1.018505954742431641e+01,-9.606631469726562500e+01
-1.478461503982543945e+00,-3.026910126209259033e-01,8.551471710205078125e+00,-9.328748321533203125e+01
-1.433147072792053223e+00,-3.018879294395446777e-01,4.811013698577880859e+00,-9.173148345947265625e+01
-1.349604010581970215e+00,-3.002895712852478027e-01,7.604907035827636719e+00,-8.720567321777343750e+01
-1.243559122085571289e+00,-2.977106869220733643e-01,1.129193019866943359e+01,-8.187451934814453125e+01
-1.167696833610534668e+00,-2.945021092891693115e-01,9.185059547424316406e+00,-7.875891876220703125e+01
-1.129957914352416992e+00,-2.910766005516052246e-01,4.727044105529785156e+00,-7.744599151611328125e+01
-1.083468914031982422e+00,-2.873574495315551758e-01,4.047655105590820312e+00,-7.487727355957031250e+01
-1.011098742485046387e+00,-2.831005752086639404e-01,5.856815338134765625e+00,-7.080742645263671875e+01
-9.557259082794189453e-01,-2.785027921199798584e-01,5.185059547424316406e+00,-6.822368621826171875e+01
-9.436523914337158203e-01,-2.740141749382019043e-01,2.749944925308227539e+00,-6.803218078613281250e+01
-9.614855051040649414e-01,-2.699283063411712646e-01,8.582288771867752075e-02,-6.895830535888671875e+01
-9.553915262222290039e-01,-2.659857869148254395e-01,4.598686993122100830e-01,-6.787686157226562500e+01
-9.227581024169921875e-01,-2.619140744209289551e-01,2.665975570678710938e+00,-6.556557464599609375e+01
-9.241333007812500000e-01,-2.580597102642059326e-01,1.459868669509887695e+00,-6.586203765869140625e+01
-9.714601039886474609e-01,-2.548713386058807373e-01,-3.356925249099731445e+00,-6.846407318115234375e+01
-1.034730195999145508e+00,-2.524750530719757080e-01,-5.860742092132568359e+00,-7.130754852294921875e+01
-1.047698974609375000e+00,-2.503283023834228516e-01,-3.112650394439697266e+00,-7.076789855957031250e+01
-1.051188588142395020e+00,-2.483237832784652710e-01,-2.042534500360488892e-01,-7.055679321289062500e+01
-1.059376001358032227e+00,-2.465013414621353149e-01,4.293343424797058105e-01,-7.082505035400390625e+01
-1.069397091865539551e+00,-2.448702305555343628e-01,-2.653221487998962402e-01,-7.114134979248046875e+01
-1.067336559295654297e+00,-2.433000952005386353e-01,3.071969449520111084e-01,-7.068099212646484375e+01
-1.040470480918884277e+00,-2.415397763252258301e-01,2.360631942749023438e+00,-6.887984466552734375e+01
-1.006418347358703613e+00,-2.395269721746444702e-01,3.620173931121826172e+00,-6.705351257324218750e+01
-9.793257713317871094e-01,-2.373438775539398193e-01,3.246128320693969727e+00,-6.577146148681640625e+01
-9.591573476791381836e-01,-2.350682616233825684e-01,2.803380250930786133e+00,-6.478513336181640625e+01
-9.208015203475952148e-01,-2.325228601694107056e-01,3.421700716018676758e+00,-6.251977539062500000e+01
-8.706728219985961914e-01,-2.296034395694732666e-01,5.436967849731445312e+00,-5.981401443481445312e+01
-8.034853935241699219e-01,-2.261581122875213623e-01,6.475135803222656250e+00,-5.620996856689453125e+01
-7.476650476455688477e-01,-2.223268598318099976e-01,6.528571128845214844e+00,-5.357994079589843750e+01
-6.809440851211547852e-01,-2.180199623107910156e-01,6.872082233428955078e+00,-5.002326202392578125e+01
-6.061861515045166016e-01,-2.131808251142501831e-01,7.742311477661132812e+00,-4.611182022094726562e+01
-5.222622156143188477e-01,-2.077444046735763550e-01,8.734678268432617188e+00,-4.171783447265625000e+01
-4.302766025066375732e-01,-2.016599476337432861e-01,9.230860710144042969e+00,-3.692517089843750000e+01
-3.400276601314544678e-01,-1.949772238731384277e-01,9.643074989318847656e+00,-3.232682037353515625e+01
-2.294218838214874268e-01,-1.875225752592086792e-01,1.031483078002929688e+01,-2.635912513732910156e+01
-1.134700626134872437e-01,-1.792811602354049683e-01,1.128429603576660156e+01,-2.034863853454589844e+01
5.202841013669967651e-03,-1.702650636434555054e-01,1.194078445434570312e+01,-1.418997764587402344e+01
1.189034730195999146e-01,-1.605627834796905518e-01,1.229956340789794922e+01,-8.321990966796875000e+00
2.604424357414245605e-01,-1.499302089214324951e-01,1.294078445434570312e+01,-5.469627380371093750e-01
4.146707952022552490e-01,-1.382869929075241089e-01,1.387208271026611328e+01,7.613977432250976562e+00
5.605355501174926758e-01,-1.257672905921936035e-01,1.457437229156494141e+01,1.511337661743164062e+01
7.084141969680786133e-01,-1.123947873711585999e-01,1.485681533813476562e+01,2.297075462341308594e+01
8.596841096878051758e-01,-9.817820042371749878e-02,1.502475452423095703e+01,3.108445549011230469e+01
1.010196328163146973e+00,-8.316732943058013916e-02,1.524612808227539062e+01,3.916747283935546875e+01
1.179076194763183594e+00,-6.721819937229156494e-02,1.627666091918945312e+01,4.849499511718750000e+01
1.349132299423217773e+00,-5.036596581339836121e-02,1.673467636108398438e+01,5.765359115600585938e+01
1.519676089286804199e+00,-3.265090659260749817e-02,1.745223426818847656e+01,6.690518951416015625e+01
1.702585816383361816e+00,-1.399250235408544540e-02,1.815452384948730469e+01,7.700704193115234375e+01
1.876245379447937012e+00,5.469575989991426468e-03,1.836826515197753906e+01,8.639107513427734375e+01
2.059120893478393555e+00,2.578730508685112000e-02,1.904765319824218750e+01,9.659615325927734375e+01
2.264170169830322266e+00,4.713963717222213745e-02,2.068124198913574219e+01,1.081122512817382812e+02
2.494582653045654297e+00,6.972848623991012573e-02,2.191788291931152344e+01,1.209243011474609375e+02
2.694171667098999023e+00,9.318377077579498291e-02,2.042933273315429688e+01,1.314527130126953125e+02
2.867556333541870117e+00,1.172001436352729797e-01,1.738353157043457031e+01,1.409629669189453125e+02
2.976339101791381836e+00,1.411035209894180298e-01,1.339879989624023438e+01,1.469240570068359375e+02
2.938198089599609375e+00,1.634303182363510132e-01,2.589639663696289062e+00,1.447749023437500000e+02
2.738631963729858398e+00,1.826451271772384644e-01,-1.515845203399658203e+01,1.349441070556640625e+02
2.426723718643188477e+00,1.977801024913787842e-01,-2.696761322021484375e+01,1.206435394287109375e+02
2.122101068496704102e+00,2.091121077537536621e-01,-3.142562866210937500e+01,1.084419555664062500e+02
1.830803990364074707e+00,2.169645428657531738e-01,-3.119662094116210938e+01,9.659822845458984375e+01
1.569573879241943359e+00,2.218120545148849487e-01,-2.853249931335449219e+01,8.608887481689453125e+01
1.309841871261596680e+00,2.238198667764663696e-01,-2.812028503417968750e+01,7.485677337646484375e+01
9.966615438461303711e-01,2.225954830646514893e-01,-3.357830047607421875e+01,5.996714401245117188e+01
6.731233596801757812e-01,2.181969434022903442e-01,-3.601341629028320312e+01,4.508568572998046875e+01
3.936149179935455322e-01,2.112232297658920288e-01,-3.227295684814453125e+01,3.287188720703125000e+01
1.561696231365203857e-01,2.022237777709960938e-01,-2.772333908081054688e+01,2.228087234497070312e+01
-1.579998433589935303e-02,1.919545829296112061e-01,-2.263173484802246094e+01,1.487416839599609375e+01
-1.395257711410522461e-01,1.809616088867187500e-01,-1.738746070861816406e+01,9.215344429016113281e+00
-2.047028541564941406e-01,1.698665022850036621e-01,-1.128058910369873047e+01,6.313559532165527344e+00
-1.715452522039413452e-01,1.596577167510986328e-01,-2.784406185150146484e+00,8.548637390136718750e+00
-6.848345696926116943e-02,1.509899944067001343e-01,5.551471710205078125e+00,1.350594139099121094e+01
1.103172600269317627e-01,1.445436626672744751e-01,1.333009815216064453e+01,2.212397766113281250e+01
3.545479774475097656e-01,1.408619582653045654e-01,1.989498138427734375e+01,3.371114349365234375e+01
6.132611036300659180e-01,1.399514675140380859e-01,2.362780761718750000e+01,4.529182815551757812e+01
8.540583848953247070e-01,1.414944678544998169e-01,2.210872268676757812e+01,5.573934936523437500e+01
1.037752270698547363e+00,1.447972655296325684e-01,1.689498138427734375e+01,6.313624572753906250e+01
1.189306259155273438e+00,1.494504660367965698e-01,1.355910491943359375e+01,6.969513702392578125e+01
1.358384490013122559e+00,1.555617749691009521e-01,1.439116668701171875e+01,7.806005096435546875e+01
1.471467137336730957e+00,1.624983549118041992e-01,1.290261650085449219e+01,8.271608734130859375e+01
1.497360110282897949e+00,1.693470329046249390e-01,4.375899314880371094e+00,8.295858764648437500e+01
1.510657191276550293e+00,1.759862452745437622e-01,5.438381433486938477e-01,8.396421813964843750e+01
1.634205102920532227e+00,1.835289895534515381e-01,6.749945163726806641e+00,9.212481689453125000e+01
1.787967205047607422e+00,1.922322064638137817e-01,1.262780761718750000e+01,1.002940063476562500e+02
1.893816828727722168e+00,2.015587538480758667e-01,1.087208271026611328e+01,1.050084686279296875e+02
1.955152630805969238e+00,2.110323458909988403e-01,5.879715919494628906e+00,1.078351669311523438e+02
1.974054574966430664e+00,2.202212661504745483e-01,1.742311477661132812e+00,1.088002090454101562e+02
1.974977850914001465e+00,2.289599776268005371e-01,-1.349291563034057617e+00,1.093675994873046875e+02
1.929992914199829102e+00,2.368119060993194580e-01,-4.563032150268554688e+00,1.073229064941406250e+02
1.858134984970092773e+00,2.435526549816131592e-01,-8.311123847961425781e+00,1.043268051147460938e+02
1.759401917457580566e+00,2.489690333604812622e-01,-9.921811103820800781e+00,1.000167465209960938e+02
1.600983142852783203e+00,2.525304257869720459e-01,-1.545616149902343750e+01,9.230529022216796875e+01
1.417424798011779785e+00,2.540781199932098389e-01,-1.938746070861816406e+01,8.390956878662109375e+01
1.235757350921630859e+00,2.537317872047424316e-01,-1.994471168518066406e+01,7.589833068847656250e+01
1.060062170028686523e+00,2.516458332538604736e-01,-2.026532363891601562e+01,6.805464172363281250e+01
8.990863561630249023e-01,2.480544000864028931e-01,-1.870807075500488281e+01,6.087075042724609375e+01
7.675292491912841797e-01,2.433269619941711426e-01,-1.652486419677734375e+01,5.513766098022460938e+01
6.664565801620483398e-01,2.378251850605010986e-01,-1.445616149902343750e+01,5.069279861450195312e+01
5.568347573280334473e-01,2.315022647380828857e-01,-1.432639122009277344e+01,4.509044647216796875e+01
4.558689892292022705e-01,2.244858294725418091e-01,-1.341799354553222656e+01,4.011125564575195312e+01
4.593052566051483154e-01,2.178545892238616943e-01,-5.211886882781982422e+00,4.149226379394531250e+01
4.889674782752990723e-01,2.118515372276306152e-01,6.888763308525085449e-01,4.268763351440429688e+01
4.590275883674621582e-01,2.058492302894592285e-01,-3.601200103759765625e+00,3.971400070190429688e+01
3.738871514797210693e-01,1.992956250905990601e-01,-1.051723098754882812e+01,3.433145904541015625e+01
3.003906309604644775e-01,1.923347562551498413e-01,-9.677536010742187500e+00,3.062269210815429688e+01
2.287120521068572998e-01,1.850051432847976685e-01,-8.952344894409179688e+00,2.678187370300292969e+01
9.325236827135086060e-02,1.766874045133590698e-01,-1.346379566192626953e+01,1.885476303100585938e+01
-5.804744362831115723e-02,1.672725677490234375e-01,-1.617371940612792969e+01,1.098301315307617188e+01
-1.654362529516220093e-01,1.572545617818832397e-01,-1.425005531311035156e+01,6.061643123626708984e+00
-2.802763581275939941e-01,1.465890705585479736e-01,-1.355539894104003906e+01,-1.732211112976074219e-01
-4.452749788761138916e-01,1.348068714141845703e-01,-1.682257461547851562e+01,-9.495212554931640625e+00
-6.195018291473388672e-01,1.218715086579322815e-01,-1.882257461547851562e+01,-1.860155105590820312e+01
-7.745116949081420898e-01,1.080328151583671570e-01,-1.825769042968750000e+01,-2.643763542175292969e+01
-9.535648822784423828e-01,9.309552609920501709e-02,-1.979203987121582031e+01,-3.621733093261718750e+01
-1.158716320991516113e+00,7.685358822345733643e-02,-2.200578117370605469e+01,-4.731166076660156250e+01
-1.360962629318237305e+00,5.940128117799758911e-02,-2.265463638305664062e+01,-5.787490081787109375e+01
-1.576047658920288086e+00,4.067074134945869446e-02,-2.255539894104003906e+01,-6.941117095947265625e+01
-1.789678573608398438e+00,2.074041776359081268e-02,-2.402868270874023438e+01,-8.074338531494140625e+01
-2.034769296646118164e+00,-6.442957092076539993e-04,-2.577677345275878906e+01,-9.419514465332031250e+01
-2.272796392440795898e+00,-2.334004268050193787e-02,-2.496761322021484375e+01,-1.067713241577148438e+02
-2.493784189224243164e+00,-4.711088165640830994e-02,-2.401341438293457031e+01,-1.185215148925781250e+02
-2.740652084350585938e+00,-7.216185331344604492e-02,-2.573860549926757812e+01,-1.323078460693359375e+02
-2.938072919845581055e+00,-9.793449193239212036e-02,-2.298287963867187500e+01,-1.426315765380859375e+02
-3.120568990707397461e+00,-1.242434605956077576e-01,-1.919662094116210938e+01,-1.529689483642578125e+02
-3.292809724807739258e+00,-1.509593874216079712e-01,-1.862410163879394531e+01,-1.629774322509765625e+02
-3.452933549880981445e+00,-1.779407411813735962e-01,-1.700578117370605469e+01,-1.724439392089843750e+02
-3.509647607803344727e+00,-2.041401863098144531e-01,-9.563032150268554688e+00,-1.756353759765625000e+02
-3.403246641159057617e+00,-2.279656380414962769e-01,3.559105396270751953e+00,-1.703309783935546875e+02
-3.140169858932495117e+00,-2.479690462350845337e-01,2.094078445434570312e+01,-1.578612976074218750e+02
-2.934704303741455078e+00,-2.649176418781280518e-01,2.165070724487304688e+01,-1.514817810058593750e+02
-2.677047967910766602e+00,-2.784422338008880615e-01,2.255147171020507812e+01,-1.404969329833984375e+02
-2.302823543548583984e+00,-2.875483334064483643e-01,3.433009719848632812e+01,-1.227863769531250000e+02
-1.913842201232910156e+00,-2.923093438148498535e-01,3.871940994262695312e+01,-1.058302154541015625e+02
-1.595988035202026367e+00,-2.936537563800811768e-01,3.429956054687500000e+01,-9.322028350830078125e+01
-1.309750914573669434e+00,-2.920686006546020508e-01,2.843696784973144531e+01,-8.101071166992187500e+01
-9.607425928115844727e-01,-2.870725691318511963e-01,3.471177673339843750e+01,-6.400712585449218750e+01
-6.182460784912109375e-01,-2.789013981819152832e-01,3.660490417480468750e+01,-4.822571563720703125e+01
-3.480121195316314697e-01,-2.684364318847656250e-01,3.123085975646972656e+01,-3.658835601806640625e+01
-1.778382360935211182e-01,-2.567929923534393311e-01,2.183391380310058594e+01,-2.974806213378906250e+01
-9.185017645359039307e-02,-2.448718398809432983e-01,1.285681533813476562e+01,-2.630841445922851562e+01
-7.340724766254425049e-02,-2.333623319864273071e-01,5.490403175354003906e+00,-2.558880424499511719e+01
-6.615300476551055908e-02,-2.223557382822036743e-01,2.436967849731445312e+00,-2.439990234375000000e+01
-1.184992343187332153e-01,-2.124229371547698975e-01,-1.967612266540527344e+00,-2.681273841857910156e+01
-2.779611349105834961e-01,-2.045814096927642822e-01,-1.118135261535644531e+01,-3.500553512573242188e+01
-5.280374288558959961e-01,-1.996327191591262817e-01,-2.044852828979492188e+01,-4.717940139770507812e+01
-7.805805206298828125e-01,-1.974568963050842285e-01,-2.383784294128417969e+01,-5.814931869506835938e+01
-1.014292240142822266e+00,-1.977269649505615234e-01,-2.325769042968750000e+01,-6.814420318603515625e+01
-1.287921428680419922e+00,-2.007198333740234375e-01,-2.547906303405761719e+01,-8.121865844726562500e+01
-1.548541307449340820e+00,-2.061692327260971069e-01,-2.582257461547851562e+01,-9.300811767578125000e+01
-1.739029526710510254e+00,-2.132510691881179810e-01,-2.026532363891601562e+01,-1.008381118774414062e+02
-1.882108807563781738e+00,-2.214096039533615112e-01,-1.392181110382080078e+01,-1.070899047851562500e+02
-2.074414253234863281e+00,-2.310832589864730835e-01,-1.629585838317871094e+01,-1.173944320678710938e+02
-2.306873798370361328e+00,-2.425978183746337891e-01,-2.045616340637207031e+01,-1.294858551025390625e+02
-2.517685174942016602e+00,-2.556447684764862061e-01,-2.027295684814453125e+01,-1.396621856689453125e+02
-2.613466024398803711e+00,-2.689971923828125000e-01,-1.143326091766357422e+01,-1.431191406250000000e+02
-2.660939216613769531e+00,-2.821567058563232422e-01,-4.822574138641357422e+00,-1.456246795654296875e+02
-2.738689899444580078e+00,-2.954357564449310303e-01,-6.578299045562744141e+00,-1.508876647949218750e+02
-2.810134887695312500e+00,-3.087653219699859619e-01,-6.181352615356445312e+00,-1.552208251953125000e+02
-2.833759069442749023e+00,-3.216646611690521240e-01,-2.219520568847656250e+00,-1.566580505371093750e+02
