308,140,16064,-13,9,-81,2
344,92,16148,-22,10,-108,3
336,88,16116,-18,7,-101,2
292,100,15956,6,14,-90,3
404,152,16240,-7,3,-106,2
320,144,16168,-8,17,-102,3
348,112,16012,-27,-3,-75,2
276,12,16144,1,-9,-85,3
436,176,16056,-24,9,-100,2
360,148,16064,-42,42,-91,3
256,44,16236,-16,13,-103,2
268,92,16000,23,-5,-84,3
332,84,15976,-19,7,-115,2
308,164,16044,-39,-3,-88,3
244,292,16096,-40,-15,-78,3
168,-40,16024,-14,-10,-86,2
380,116,16124,-31,-69,-96,3
332,80,16164,-53,-39,-102,3
364,44,16056,-43,-45,-82,2
308,48,16168,-34,-18,-100,3
444,88,16216,-13,-8,-94,2
476,16,16140,-23,11,-78,3
328,72,16016,-1,15,-96,2
296,-24,15944,-42,23,-107,3
312,-36,16108,-18,16,-77,3
312,16,16152,-16,29,-87,2
336,84,15940,-17,34,-102,3
348,44,16056,-34,2,-94,2
364,-64,16172,14,6,-90,2
420,-40,16064,-18,14,-97,3
304,72,16140,-17,24,-115,3
308,60,16240,-37,34,-89,2
316,0,16076,-6,54,-89,2
412,-4,15984,-5,10,-111,3
320,92,16244,-19,8,-96,2
260,92,16072,-55,47,-98,3
256,20,15964,3,11,-91,2
404,-28,16128,-13,5,-101,3
308,64,16120,-2,-13,-111,2
288,92,16116,-42,17,-102,3
296,116,16040,-20,30,-100,3
384,56,16024,-6,-25,-78,2
324,196,16208,-31,-14,-43,3
296,56,16196,-37,1,-96,2
312,52,16152,-44,15,-88,3
284,60,16032,-8,4,-92,2
276,56,16100,-17,12,-113,3
276,84,16164,-32,26,-67,2
264,156,16032,-21,9,-112,3
244,76,16000,-22,23,-64,2
312,20,16128,6,-18,-92,3
380,148,15980,-17,-12,-122,3
348,232,16164,-42,-7,-80,2
320,24,15940,-29,-25,-97,3
368,84,16100,-20,-31,-79,2
280,164,16036,16,-18,-111,3
380,72,16296,-31,7,-86,2
268,84,16204,-12,-13,-65,3
392,56,16036,-36,10,-101,3
276,-32,16084,-7,-17,-87,2
368,64,16292,-8,-4,-87,3
368,116,16028,-35,-12,-94,2
392,92,16104,-25,9,-101,3
392,-8,16056,-22,-18,-79,2
344,164,16116,-26,-40,-96,3
340,104,16260,-51,-6,-93,3
340,32,16092,-31,3,-90,2
368,-20,15876,-33,-34,-90,3
412,64,16004,-15,-20,-94,2
440,112,16220,-37,-9,-96,3
380,76,15996,-12,-4,-91,2
268,16,15924,-21,13,-93,3
436,100,16288,-30,21,-64,3
488,220,16180,-21,44,-91,2
272,72,16184,-31,42,-109,3
400,60,15836,-18,8,-95,2
304,-16,16372,-17,33,-95,3
336,196,16480,-18,52,-100,2
276,188,15944,-26,54,-96,3
200,84,15748,-27,-15,-86,3
172,60,15832,-11,9,-58,2
440,164,16436,-33,3,-92,2
308,176,16356,-47,37,-111,3
296,-52,16064,-9,-10,-98,3
252,152,16028,9,-41,-106,2
216,292,16392,5,-5,-70,3
284,236,16284,-40,62,-88,2
308,160,16032,-30,26,-112,3
220,76,15932,-38,-22,-98,3
292,168,16084,-34,-27,-94,2
392,296,16476,-29,-20,-79,3
336,140,16176,-59,-12,-78,3
216,36,15952,-33,-28,-90,2
252,68,16248,-37,-59,-91,3
376,128,16380,-14,-20,-75,3
360,-48,16168,-52,-37,-102,2
328,-144,15820,-51,-50,-87,3
400,20,16096,-15,-87,-74,3
456,-40,16368,-17,-18,-118,2
408,108,16072,-43,2,-146,3
328,-140,15944,-13,-20,-66,3
528,-176,16076,-3,-8,-76,2
420,64,16288,-3,41,-95,3
468,16,16008,-52,85,-126,2
300,-164,16008,13,10,-78,3
336,-80,16180,23,-17,-117,3
464,152,16308,-29,26,-130,2
376,120,15852,-69,34,-93,3
164,-48,16184,-5,-19,-115,3
220,-16,16260,-19,-12,-98,2
324,-40,16188,-31,53,-122,3
424,52,15804,-55,33,-115,3
200,0,15948,-12,-1,-95,2
324,56,16200,-5,72,-107,2
212,160,15932,-45,83,-106,3
260,72,15872,6,49,-96,2
280,80,16056,29,49,-82,3
280,252,16092,27,96,-98,2
212,232,15992,-26,88,-112,3
296,144,16104,-4,46,-86,3
328,144,16220,-1,20,-97,2
312,368,16196,-33,-4,-98,3
272,180,16104,-15,-6,-90,2
224,336,16124,-28,-21,-110,3
328,320,16080,15,-29,-102,3
300,232,16128,-33,-24,-79,2
244,152,16004,-45,-67,-106,3
320,96,16200,-15,-67,-97,3
372,200,16084,-19,-95,-81,2
360,132,15988,-40,-69,-109,3
336,208,16100,-18,-88,-96,3
296,180,16140,-49,-73,-85,3
336,196,16232,-38,-70,-101,2
380,92,15720,-47,-38,-78,3
428,12,15912,-4,-56,-78,2
428,104,16012,-35,7,-70,3
456,100,15920,-49,-2,-134,3
452,-96,16088,-7,7,-81,2
400,4,16204,4,18,-93,2
484,8,16160,9,56,-102,3
388,-92,16128,-3,84,-89,2
344,-20,15920,12,44,-76,3
464,28,16352,-20,63,-96,2
436,-48,16204,-26,82,-99,3
332,-72,15988,-41,77,-81,2
284,8,16116,-17,18,-79,3
376,-8,16296,-14,44,-88,2
340,48,16308,-28,40,-106,3
332,-80,16188,-23,-3,-92,2
312,28,15964,-11,-8,-79,3
284,68,16028,-31,-1,-107,3
396,-44,16204,-10,-17,-70,2
280,16,16220,-46,-16,-127,3
224,-48,15952,5,-12,-120,2
364,12,16056,1,-24,-58,3
396,96,16020,3,-4,-95,2
284,132,16060,-46,20,-99,3
368,12,16052,-9,19,-111,2
296,16,16016,1,3,-98,3
296,164,16112,-12,33,-90,2
376,232,16172,0,10,-94,3
292,136,16148,-32,54,-92,2
288,184,16036,-16,7,-94,3
276,104,16096,-15,3,-75,2
300,188,15904,-52,-11,-97,3
292,140,16128,-28,-15,-86,3
324,36,16352,-24,-6,-113,2
224,116,16120,-30,-57,-109,3
236,108,15812,-9,-104,-76,3
312,52,15988,-55,-32,-77,2
260,176,16168,-69,-46,-123,3
312,76,16072,-36,-62,-99,3
340,112,15964,-36,-42,-95,2
372,128,16016,-50,-49,-94,3
396,-76,16092,-11,-8,-96,2
324,112,15988,-22,16,-95,3
372,56,16008,-33,-10,-86,3
360,12,16324,-13,39,-90,2
412,44,16236,-18,76,-96,3
348,56,15908,22,40,-94,2
244,-12,16048,-12,48,-71,3
424,36,16064,-3,61,-101,2
296,72,16064,-46,33,-112,3
264,56,16208,-29,1,-83,2
296,48,16084,-16,20,-86,3
288,72,16296,-7,-13,-90,2
324,216,16000,-7,-23,-107,3
272,12,15948,-21,-6,-84,2
308,-128,16032,-51,-3,-78,3
268,184,16176,-28,14,-119,3
312,-16,16236,-10,15,-100,2
292,112,15968,12,13,-94,3
252,-12,15924,31,32,-115,3
336,96,16228,-10,27,-79,2
388,184,16144,-22,51,-93,3
324,40,15948,-24,27,-114,2
220,68,15828,19,-31,-105,3
252,160,16064,-20,-11,-69,2
344,152,16496,-55,9,-103,3
292,36,16496,-7,21,-107,3
296,116,15840,-12,26,-104,2
236,100,15764,3,-27,-86,3
384,152,16428,-15,10,-62,2
352,152,16516,-68,57,-122,3
196,48,15824,-27,-26,-133,3
244,60,15660,20,-84,-85,2
304,224,16040,-5,-48,-91,3
404,260,16440,-49,-22,-96,2
336,40,15852,-40,-9,-123,3
304,-4,15856,-23,-72,-72,3
404,144,16140,9,-60,-78,2
380,316,16452,-34,22,-96,3
352,84,16128,-46,24,-105,2
232,-120,15776,-11,-11,-108,3
240,148,16184,0,12,-69,3
456,188,16384,-27,31,-110,2
316,204,15968,-52,40,-107,3
228,-68,15828,-27,12,-81,3
336,132,16092,6,-18,-87,2
448,84,16304,-36,-19,-86,3
344,-36,16120,-10,-5,-111,2
336,-108,16052,-46,-35,-91,3
332,-92,16076,-13,-57,-88,3
284,88,16280,-38,-12,-92,2
404,92,16168,-41,15,-79,3
384,32,16148,-42,22,-105,2
216,-112,16008,0,3,-89,3
348,-20,16148,40,-28,-84,2
408,32,15832,-38,29,-101,3
420,108,16260,-44,29,-90,3
260,96,16208,-34,56,-82,2
316,-12,15960,-16,-3,-111,3
208,-60,16100,0,-37,-88,2
472,72,16420,-45,12,-99,3
304,100,16440,-4,30,-102,2
208,88,15916,-39,24,-87,3
236,-20,15900,-23,-6,-82,3
388,104,16076,1,-31,-109,2
404,152,16108,-32,-16,-113,3
316,84,15868,-18,-42,-90,2
212,52,15972,-3,-44,-90,3
456,188,16276,-21,-47,-87,3
436,92,16316,-48,-7,-81,2
364,124,16276,-44,1,-112,3
436,64,16136,2,7,-68,2
348,104,16080,3,17,-99,2
372,116,16156,-22,67,-94,3
308,132,15992,-28,45,-95,3
320,124,16128,-32,36,-93,2
320,140,16224,-5,54,-123,3
380,216,15988,-9,18,-87,2
252,136,16188,-13,-5,-101,3
316,164,16080,-23,-8,-94,3
392,116,15996,-28,-33,-96,2
420,132,16188,-17,-38,-87,3
272,160,16036,-4,-23,-110,3
264,88,16096,-13,-22,-74,2
312,164,15952,-9,-7,-98,3
356,148,16168,-21,10,-91,2
376,192,15984,-9,2,-102,3
252,0,16184,-37,31,-80,2
276,-8,16156,-27,56,-94,3
348,60,15996,-28,24,-81,2
332,164,16188,-23,7,-97,3
264,60,16044,-32,-15,-84,2
376,12,16176,-39,9,-89,3
288,72,15920,-20,3,-89,2
296,100,16200,-54,-18,-85,3
352,72,16208,-23,-21,-94,2
348,28,16040,-39,-28,-88,3
348,68,16296,-2,-13,-108,3
432,36,16012,-22,-6,-97,2
356,92,16044,-39,-11,-104,3
316,36,16060,-29,-30,-107,2
360,100,16132,-25,-13,-93,3
384,136,15984,-65,7,-97,3
192,-64,16248,29,-12,-92,2
444,44,16192,-4,5,-87,3
404,216,16224,-39,57,-94,2
272,148,16116,-42,48,-100,3
364,-80,16164,27,3,-101,2
364,148,16112,-16,-4,-97,3
272,144,16064,-39,52,-99,3
280,-36,16080,-8,26,-91,2
352,64,15940,-6,10,-84,2
384,52,15880,-29,-5,-94,3
392,328,15660,-103,25,-104,3
220,-272,16324,28,-76,-64,2
500,324,16272,-9,-37,-100,3
352,444,15724,-68,15,-96,3
236,-148,16088,-21,-22,-67,2
220,8,16276,15,-30,-106,3
332,332,16272,-35,9,-83,2
328,232,16000,-57,49,-109,3
320,-184,16244,-13,26,-101,3
260,120,16172,0,6,-78,2
324,124,16028,-14,69,-111,3
312,136,15932,-59,32,-103,3
172,-200,16144,39,-36,-76,2
292,160,16132,0,-51,-120,3
368,280,16148,-17,3,-85,2
392,72,16396,-43,-6,-91,3
344,64,16320,-6,-12,-105,2
420,112,15968,-38,2,-92,3
368,28,15928,-7,9,-80,2
304,96,16252,-21,27,-85,3
432,108,15992,-35,33,-95,2
324,60,15868,-20,15,-105,3
232,60,15756,-19,-8,-104,3
324,136,16068,-1,19,-85,2
256,132,16288,-9,10,-102,3
284,140,16092,-21,29,-100,2
208,132,16060,-18,-9,-82,3
364,32,16088,5,-15,-90,2
280,40,16084,-7,-1,-86,3
364,104,16076,-17,-12,-77,2
252,-36,16064,-25,11,-100,3
288,80,15944,-12,-2,-81,3
276,76,15980,-9,0,-89,2
336,100,16012,-14,13,-85,3
300,-12,15988,-62,-2,-95,2
164,4,15960,-26,-10,-94,3
280,-16,16128,-1,-33,-78,2
364,68,16364,-21,-25,-81,3
368,216,16272,-32,21,-83,2
344,16,16152,-38,12,-102,3
368,44,15960,-13,-9,-95,3
288,200,15976,-12,15,-100,2
344,96,16248,-35,34,-110,3
264,104,15960,-29,32,-90,2
148,8,15972,5,14,-92,3
268,68,15980,-32,6,-74,2
